time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
5.9550,0,3,0,0,0,0,0.05444,2.9589,-0.001616,0.056508,2.9576,0.00011191,0.014895,-0.0013867,-0.0041402,0.02087,0.00034624,6.1553e-05,-0.016565,0.14902,-0.0014858,0.01186,0.16703,0.024753,-0.0081966,0.0018657,-0.00045331,-0.00776,0.0022072,-6.893e-05,0.017907,0.0010321,0,4.5147,4.89e-06,-2.6661e-06,7.6707e-07,4.5147,-6.8699e-06,3.772e-07,7.7649e-07,-0.014213,-0.14612,0.0034704,0.15,0.15,9.9646,-0.0078476,0.0022147,-0.00010424,22.459,-0.86844,-41.931,0.054686,2.9566,-0.0015932,0.15308,-0.055907,0.15461
5.9600,0,3,0,0,0,0,0.054357,2.9596,-0.0016234,0.056345,2.9591,9.6224e-05,0.014854,-0.0013773,-0.0041423,0.02083,0.00035715,6.1245e-05,-0.016636,0.14829,-0.0014685,0.01172,0.16555,0.024781,-0.008212,0.0018663,-0.00045257,-0.0077749,0.0022078,-6.819e-05,0.017907,0.0010321,0,4.5147,1.305e-05,-4.7886e-06,7.6497e-07,4.5147,-6.2784e-06,2.2738e-07,7.7528e-07,-0.01412,-0.14572,0.0034658,0.15,0.15,9.9646,-0.0078629,0.0022154,-0.0001035,22.46,-0.86139,-41.931,0.054522,2.9581,-0.0016085,0.15329,-0.055128,0.15458
5.9650,0,3,0,0,0,0,0.054274,2.9604,-0.0016308,0.056345,2.9591,9.6224e-05,0.014813,-0.0013679,-0.0041444,0.02079,0.00036803,6.0982e-05,-0.016707,0.14756,-0.0014511,0.01172,0.16555,0.024781,-0.008226,0.0018667,-0.00045183,-0.0077893,0.0022083,-6.7451e-05,0.017907,0.0010321,0,4.5147,1.305e-05,-4.7886e-06,7.6497e-07,4.5147,-4.5638e-06,-2.1683e-07,7.7402e-07,-0.014026,-0.14532,0.0034628,0.15,0.15,9.9645,-0.0078769,0.0022158,-0.00010276,22.46,-0.86139,-41.931,0.054522,2.9581,-0.0016085,0.15329,-0.055128,0.15458
5.9700,0,3,0,0,0,0,0.05419,2.9611,-0.001638,0.05618,2.9606,8.0881e-05,0.014771,-0.0013586,-0.0041466,0.02075,0.00037894,6.0764e-05,-0.016777,0.14683,-0.0014338,0.011581,0.16408,0.024809,-0.0082362,0.0018664,-0.00045109,-0.0078017,0.0022083,-6.6712e-05,0.017907,0.0010321,0,4.5147,2.1199e-05,-6.905e-06,7.6213e-07,4.5147,-3.1125e-06,-5.9284e-07,7.7295e-07,-0.013933,-0.14491,0.0034611,0.15,0.15,9.9645,-0.0078871,0.0022155,-0.00010202,22.46,-0.86139,-41.931,0.054357,2.9596,-0.0016234,0.15351,-0.054346,0.15456
5.9750,0,3,0,0,0,0,0.054106,2.9618,-0.0016452,0.05618,2.9606,8.0881e-05,0.01473,-0.0013492,-0.0041487,0.02071,0.00038981,6.059e-05,-0.016846,0.14611,-0.0014165,0.011581,0.16408,0.024809,-0.0082431,0.0018654,-0.00045035,-0.0078115,0.0022079,-6.5974e-05,0.017907,0.0010321,0,4.5147,2.1199e-05,-6.905e-06,7.6213e-07,4.5147,-6.3122e-07,-1.237e-06,7.7173e-07,-0.01384,-0.14451,0.0034607,0.15,0.15,9.9645,-0.007894,0.0022145,-0.00010128,22.46,-0.86139,-41.931,0.054357,2.9596,-0.0016234,0.15351,-0.054346,0.15456
5.9800,0,3,0,0,0,0,0.054022,2.9626,-0.0016523,0.056013,2.9621,6.5879e-05,0.014689,-0.0013398,-0.0041508,0.02067,0.0004007,6.0287e-05,-0.016916,0.14538,-0.0013992,0.011445,0.16262,0.024837,-0.0082445,0.0018633,-0.00044961,-0.0078172,0.0022066,-6.5239e-05,0.017907,0.0010321,0,4.5147,2.9114e-05,-8.9647e-06,7.5878e-07,4.5147,1.4691e-06,-1.7822e-06,7.7069e-07,-0.013747,-0.14411,0.0034612,0.15,0.15,9.9645,-0.0078954,0.0022123,-0.00010054,22.462,-0.85429,-41.93,0.05419,2.9611,-0.001638,0.15372,-0.053561,0.15454
5.9850,0,3,0,0,0,0,0.053937,2.9633,-0.0016593,0.056013,2.9621,6.5879e-05,0.014648,-0.0013305,-0.0041529,0.02063,0.00041155,6.0028e-05,-0.016984,0.14466,-0.0013819,0.011445,0.16262,0.024837,-0.0082412,0.0018602,-0.00044887,-0.0078185,0.0022045,-6.4505e-05,0.017907,0.0010321,0,4.5147,2.9114e-05,-8.9647e-06,7.5878e-07,4.5147,4.4981e-06,-2.5687e-06,7.6937e-07,-0.013654,-0.1437,0.0034626,0.15,0.15,9.9645,-0.0078922,0.0022093,-9.9807e-05,22.462,-0.85429,-41.93,0.05419,2.9611,-0.001638,0.15372,-0.053561,0.15454
5.9900,0,3,0,0,0,0,0.053852,2.964,-0.0016662,0.055845,2.9636,5.1219e-05,0.014607,-0.0013212,-0.004155,0.02059,0.0004224,5.9814e-05,-0.017053,0.14394,-0.0013646,0.01131,0.16117,0.024865,-0.0082312,0.0018558,-0.00044814,-0.0078144,0.0022013,-6.3771e-05,0.017907,0.0010321,0,4.5147,3.6616e-05,-1.0927e-05,7.5496e-07,4.5147,7.062e-06,-3.2344e-06,7.6826e-07,-0.013561,-0.1433,0.0034647,0.15,0.15,9.9645,-0.0078821,0.0022049,-9.9071e-05,22.462,-0.85429,-41.93,0.054022,2.9626,-0.0016523,0.15393,-0.052775,0.15453
5.9950,0,3,0,0,0,0,0.053767,2.9647,-0.001673,0.055845,2.9636,5.1219e-05,0.014566,-0.0013118,-0.0041571,0.02055,0.0004332,5.9645e-05,-0.01712,0.14323,-0.0013473,0.01131,0.16117,0.024865,-0.0082154,0.0018503,-0.0004474,-0.0078046,0.0021969,-6.3037e-05,0.017907,0.0010321,0,4.5147,3.6616e-05,-1.0927e-05,7.5496e-07,4.5147,1.0447e-05,-4.1141e-06,7.6681e-07,-0.013468,-0.14289,0.0034674,0.15,0.15,9.9645,-0.0078664,0.0021993,-9.8337e-05,22.462,-0.85429,-41.93,0.054022,2.9626,-0.0016523,0.15393,-0.052775,0.15453
6.0000,0,3,0,0,0,0,0.053682,2.9654,-0.0016797,0.055676,2.965,3.6904e-05,0.014524,-0.0013026,-0.0041592,0.02051,0.00044398,5.9344e-05,-0.017188,0.14251,-0.0013299,0.011177,0.15972,0.024893,-0.0081921,0.0018432,-0.00044667,-0.0077883,0.0021912,-6.2307e-05,0.017211,0.0012122,0,4.5145,-2.7631e-05,6.1541e-06,7.5126e-07,4.5147,1.3313e-05,-4.8587e-06,7.6557e-07,-0.013375,-0.14249,0.0034705,0.15,0.15,9.9645,-0.007843,0.0021923,-9.7604e-05,22.463,-0.84719,-41.929,0.053852,2.964,-0.0016662,0.15415,-0.05199,0.15452
6.0050,0,3,0,0,0,0,0.053596,2.9662,-0.0016864,0.055676,2.965,3.6904e-05,0.014483,-0.0012933,-0.0041613,0.020471,0.0004547,5.9087e-05,-0.017255,0.1418,-0.0013126,0.011177,0.15972,0.024893,-0.0081624,0.0018348,-0.00044594,-0.0077654,0.0021842,-6.1577e-05,0.017211,0.0012122,0,4.5145,-2.7631e-05,6.1541e-06,7.5126e-07,4.5147,1.6891e-05,-5.7903e-06,7.6394e-07,-0.013283,-0.14209,0.0034741,0.15,0.15,9.9645,-0.0078133,0.0021839,-9.6873e-05,22.463,-0.84719,-41.929,0.053852,2.964,-0.0016662,0.15415,-0.05199,0.15452
6.0100,0,3,0,0,0,0,0.053509,2.9669,-0.0016929,0.055506,2.9664,2.2936e-05,0.014443,-0.0012841,-0.0041634,0.020431,0.0004654,5.8873e-05,-0.017321,0.14109,-0.0012952,0.011046,0.15829,0.024921,-0.0081247,0.0018249,-0.00044521,-0.0077354,0.0021758,-6.0849e-05,0.017211,0.0012122,0,4.5145,-2.1496e-05,4.5125e-06,7.4804e-07,4.5147,1.9919e-05,-6.5789e-06,7.6256e-07,-0.013192,-0.14169,0.0034779,0.15,0.15,9.9645,-0.0077756,0.0021739,-9.6143e-05,22.463,-0.84719,-41.929,0.053682,2.9654,-0.0016797,0.15436,-0.051208,0.15451
6.0150,0,3,0,0,0,0,0.053423,2.9676,-0.0016994,0.055506,2.9664,2.2936e-05,0.014402,-0.001275,-0.0041655,0.020392,0.00047601,5.8702e-05,-0.017387,0.14038,-0.0012778,0.011046,0.15829,0.024921,-0.0080802,0.0018135,-0.00044448,-0.0076984,0.002166,-6.012e-05,0.017211,0.0012122,0,4.5145,-2.1496e-05,4.5125e-06,7.4804e-07,4.5146,1.2619e-05,-4.6242e-06,7.6083e-07,-0.0131,-0.14129,0.0034286,0.15,0.15,9.9645,-0.0077311,0.0021626,-9.5414e-05,22.463,-0.84719,-41.929,0.053682,2.9654,-0.0016797,0.15436,-0.051208,0.15451
6.0200,0,3,0,0,0,0,0.053336,2.9683,-0.0017058,0.055334,2.9679,9.313e-06,0.014362,-0.0012659,-0.0041676,0.020353,0.00048661,5.84e-05,-0.017452,0.13968,-0.0012607,0.010917,0.15686,0.024949,-0.008052,0.0018056,-0.00044375,-0.0076657,0.0021571,-5.9396e-05,0.017211,0.0012122,0,4.5145,-1.5811e-05,2.9741e-06,7.4583e-07,4.5146,6.44e-06,-2.9695e-06,7.5936e-07,-0.01301,-0.14089,0.0033876,0.15,0.15,9.9644,-0.007703,0.0021547,-9.4687e-05,22.465,-0.84017,-41.928,0.053509,2.9669,-0.0016929,0.15457,-0.050432,0.15451
6.0250,0,3,0,0,0,0,0.053249,2.969,-0.0017121,0.055334,2.9679,9.313e-06,0.014321,-0.0012568,-0.0041697,0.020314,0.00049715,5.8141e-05,-0.017517,0.13897,-0.0012437,0.010917,0.15686,0.024949,-0.0080376,0.0018005,-0.00044303,-0.0076418,0.00215,-5.8673e-05,0.017211,0.0012122,0,4.5145,-1.5811e-05,2.9741e-06,7.4583e-07,4.5146,2.1513e-06,-1.8209e-06,7.5762e-07,-0.012919,-0.1405,0.0033538,0.15,0.15,9.9644,-0.0076886,0.0021496,-9.3962e-05,22.465,-0.84017,-41.928,0.053509,2.9669,-0.0016929,0.15457,-0.050432,0.15451
6.0300,0,3,0,0,0,0,0.053161,2.9697,-0.0017183,0.055161,2.9693,-3.9709e-06,0.014281,-0.0012478,-0.0041718,0.020275,0.00050771,5.7925e-05,-0.017582,0.13827,-0.001227,0.010789,0.15544,0.024977,-0.0080328,0.0017974,-0.0004423,-0.0076273,0.0021448,-5.7951e-05,0.017211,0.0012122,0,4.5145,-9.4129e-06,1.272e-06,7.4444e-07,4.5146,-1.479e-06,-8.486e-07,7.5615e-07,-0.012829,-0.1401,0.0033261,0.15,0.15,9.9643,-0.0076838,0.0021464,-9.3238e-05,22.465,-0.84017,-41.928,0.053336,2.9683,-0.0017058,0.15478,-0.049663,0.15441
6.0350,0,3,0,0,0,0,0.053073,2.9704,-0.0017245,0.055161,2.9693,-3.9709e-06,0.014241,-0.0012387,-0.0041739,0.020236,0.00051823,5.7753e-05,-0.017646,0.13757,-0.0012103,0.010789,0.15544,0.024977,-0.0080361,0.0017959,-0.00044158,-0.0076214,0.0021415,-5.7229e-05,0.017211,0.0012122,0,4.5145,-9.4129e-06,1.272e-06,7.4444e-07,4.5146,-3.6793e-06,-2.6174e-07,7.5457e-07,-0.012739,-0.13971,0.0033034,0.15,0.15,9.9643,-0.0076871,0.002145,-9.2516e-05,22.465,-0.84017,-41.928,0.053336,2.9683,-0.0017058,0.15478,-0.049663,0.15441
6.0400,0,3,0,0,0,0,0.052985,2.971,-0.0017305,0.054986,2.9707,-1.6922e-05,0.014201,-0.0012297,-0.0041759,0.020197,0.00052878,5.7451e-05,-0.01771,0.13687,-0.0011938,0.010664,0.15402,0.025003,-0.0080443,0.0017955,-0.00044086,-0.0076223,0.0021395,-5.6511e-05,0.017211,0.0012122,0,4.5145,-2.2155e-06,-6.1154e-07,7.4336e-07,4.5146,-5.5418e-06,2.3502e-07,7.5322e-07,-0.01265,-0.13932,0.0032851,0.15,0.15,9.9643,-0.0076953,0.0021446,-9.1795e-05,22.466,-0.83323,-41.928,0.053161,2.9697,-0.0017183,0.15498,-0.048896,0.15433
6.0450,0,3,0,0,0,0,0.052896,2.9717,-0.0017365,0.054986,2.9707,-1.6922e-05,0.014161,-0.0012207,-0.004178,0.020158,0.0005393,5.7194e-05,-0.017773,0.13617,-0.0011774,0.010664,0.15402,0.025003,-0.0080567,0.0017959,-0.00044014,-0.0076288,0.0021387,-5.5794e-05,0.017211,0.0012122,0,4.5145,-2.2155e-06,-6.1154e-07,7.4336e-07,4.5146,-6.1361e-06,3.9421e-07,7.5188e-07,-0.01256,-0.13892,0.0032705,0.15,0.15,9.9643,-0.0077076,0.002145,-9.1075e-05,22.466,-0.83323,-41.928,0.053161,2.9697,-0.0017183,0.15498,-0.048896,0.15433
6.0500,0,3,0,0,0,0,0.052807,2.9724,-0.0017424,0.05481,2.972,-2.9548e-05,0.01412,-0.0012117,-0.0041801,0.020118,0.00054985,5.698e-05,-0.017836,0.13548,-0.001161,0.01054,0.15262,0.025028,-0.0080704,0.0017966,-0.00043942,-0.0076388,0.0021387,-5.5077e-05,0.017211,0.0012122,0,4.5145,5.5187e-06,-2.6152e-06,7.4228e-07,4.5146,-6.6391e-06,5.2897e-07,7.5073e-07,-0.01247,-0.13853,0.003259,0.15,0.15,9.9642,-0.0077213,0.0021457,-9.0357e-05,22.466,-0.83323,-41.928,0.052985,2.971,-0.0017305,0.15519,-0.04813,0.15428
6.0550,0,3,0,0,0,0,0.052718,2.9731,-0.0017482,0.05481,2.972,-2.9548e-05,0.01408,-0.0012027,-0.0041822,0.020079,0.00056038,5.681e-05,-0.017898,0.13479,-0.0011447,0.01054,0.15262,0.025028,-0.0080852,0.0017975,-0.00043871,-0.0076512,0.0021391,-5.4361e-05,0.017211,0.0012122,0,4.5145,5.5187e-06,-2.6152e-06,7.4228e-07,4.5145,-5.96e-06,3.5388e-07,7.496e-07,-0.01238,-0.13813,0.0032502,0.15,0.15,9.9642,-0.0077362,0.0021466,-8.964e-05,22.466,-0.83323,-41.928,0.052985,2.971,-0.0017305,0.15519,-0.04813,0.15428
6.0600,0,3,0,0,0,0,0.052629,2.9738,-0.0017539,0.054633,2.9734,-4.1853e-05,0.01404,-0.0011937,-0.0041842,0.02004,0.00057093,5.6513e-05,-0.01796,0.13409,-0.0011285,0.010418,0.15122,0.025054,-0.0080985,0.0017982,-0.00043799,-0.007664,0.0021396,-5.3649e-05,0.017211,0.0012122,0,4.5145,1.3499e-05,-4.6715e-06,7.4068e-07,4.5145,-5.3851e-06,2.0567e-07,7.4864e-07,-0.01229,-0.13773,0.0032435,0.15,0.15,9.9642,-0.0077495,0.0021472,-8.8923e-05,22.468,-0.82628,-41.927,0.052807,2.9724,-0.0017424,0.1554,-0.04736,0.15424
6.0650,0,3,0,0,0,0,0.052539,2.9744,-0.0017595,0.054633,2.9734,-4.1853e-05,0.013999,-0.0011847,-0.0041863,0.02,0.00058147,5.6261e-05,-0.018022,0.13341,-0.0011123,0.010418,0.15122,0.025054,-0.0081105,0.0017985,-0.00043727,-0.0076764,0.0021401,-5.2936e-05,0.017211,0.0012122,0,4.5145,1.3499e-05,-4.6715e-06,7.4068e-07,4.5145,-3.7112e-06,-2.2739e-07,7.4767e-07,-0.0122,-0.13734,0.0032388,0.15,0.15,9.9642,-0.0077615,0.0021476,-8.8208e-05,22.468,-0.82628,-41.927,0.052807,2.9724,-0.0017424,0.1554,-0.04736,0.15424
6.0700,0,3,0,0,0,0,0.052449,2.9751,-0.0017651,0.054455,2.9748,-5.3838e-05,0.013959,-0.0011756,-0.0041883,0.019961,0.00059202,5.6052e-05,-0.018083,0.13272,-0.0010961,0.010298,0.14983,0.025079,-0.0081188,0.0017982,-0.00043656,-0.0076869,0.0021401,-5.2224e-05,0.017211,0.0012122,0,4.5145,2.1467e-05,-6.7212e-06,7.3837e-07,4.5145,-2.2942e-06,-5.9397e-07,7.4684e-07,-0.012111,-0.13694,0.0032356,0.15,0.15,9.9642,-0.0077698,0.0021472,-8.7494e-05,22.468,-0.82628,-41.927,0.052629,2.9738,-0.0017539,0.1556,-0.046588,0.15422
6.0750,0,3,0,0,0,0,0.052358,2.9758,-0.0017706,0.054455,2.9748,-5.3838e-05,0.013918,-0.0011666,-0.0041904,0.019921,0.00060254,5.5888e-05,-0.018143,0.13203,-0.0010799,0.010298,0.14983,0.025079,-0.0081239,0.0017972,-0.00043585,-0.0076947,0.0021396,-5.1512e-05,0.017211,0.0012122,0,4.5145,2.1467e-05,-6.7212e-06,7.3837e-07,4.5145,1.3032e-07,-1.2199e-06,7.4589e-07,-0.012021,-0.13654,0.0032338,0.15,0.15,9.9642,-0.0077749,0.0021462,-8.678e-05,22.468,-0.82628,-41.927,0.052629,2.9738,-0.0017539,0.1556,-0.046588,0.15422
6.0800,0,3,0,0,0,0,0.052268,2.9764,-0.001776,0.054275,2.9761,-6.5503e-05,0.013877,-0.0011576,-0.0041925,0.019882,0.00061308,5.5596e-05,-0.018203,0.13135,-0.0010637,0.010179,0.14845,0.025104,-0.0081236,0.0017951,-0.00043513,-0.0076987,0.0021384,-5.0803e-05,0.017211,0.0012122,0,4.5145,2.9202e-05,-8.7153e-06,7.3555e-07,4.5145,2.1827e-06,-1.7498e-06,7.4509e-07,-0.011931,-0.13614,0.0032331,0.15,0.15,9.9642,-0.0077746,0.0021441,-8.6067e-05,22.47,-0.81928,-41.926,0.052449,2.9751,-0.0017651,0.15581,-0.045814,0.1542
6.0850,0,3,0,0,0,0,0.052177,2.9771,-0.0017813,0.054275,2.9761,-6.5503e-05,0.013837,-0.0011486,-0.0041945,0.019842,0.00062358,5.5348e-05,-0.018263,0.13067,-0.0010476,0.010179,0.14845,0.025104,-0.0081188,0.0017921,-0.00043442,-0.0076983,0.0021363,-5.0095e-05,0.017211,0.0012122,0,4.5145,2.9202e-05,-8.7153e-06,7.3555e-07,4.5145,5.1431e-06,-2.513e-06,7.4406e-07,-0.011841,-0.13574,0.0032334,0.15,0.15,9.9642,-0.0077697,0.0021411,-8.5355e-05,22.47,-0.81928,-41.926,0.052449,2.9751,-0.0017651,0.15581,-0.045814,0.1542
6.0900,0,3,0,0,0,0,0.052085,2.9777,-0.0017865,0.054094,2.9774,-7.6846e-05,0.013796,-0.0011396,-0.0041966,0.019803,0.00063408,5.5144e-05,-0.018322,0.12999,-0.0010314,0.010063,0.14708,0.025129,-0.0081073,0.0017878,-0.00043371,-0.0076926,0.0021331,-4.9386e-05,0.017211,0.0012122,0,4.5145,3.6532e-05,-1.0615e-05,7.3226e-07,4.5145,7.649e-06,-3.159e-06,7.4319e-07,-0.011751,-0.13535,0.0032344,0.15,0.15,9.9642,-0.0077582,0.0021368,-8.4644e-05,22.47,-0.81928,-41.926,0.052268,2.9764,-0.001776,0.15602,-0.045039,0.15418
6.0950,0,3,0,0,0,0,0.051994,2.9784,-0.0017917,0.054094,2.9774,-7.6846e-05,0.013756,-0.0011306,-0.0041986,0.019764,0.00064453,5.4983e-05,-0.018381,0.12932,-0.0010152,0.010063,0.14708,0.025129,-0.0080902,0.0017823,-0.000433,-0.0076814,0.0021288,-4.8678e-05,0.017211,0.0012122,0,4.5145,3.6532e-05,-1.0615e-05,7.3226e-07,4.5145,1.0958e-05,-4.012e-06,7.4201e-07,-0.011662,-0.13495,0.0032362,0.15,0.15,9.9642,-0.0077411,0.0021314,-8.3934e-05,22.47,-0.81928,-41.926,0.052268,2.9764,-0.001776,0.15602,-0.045039,0.15418
6.1000,0,3,0,0,0,0,0.051902,2.979,-0.0017968,0.053912,2.9787,-8.7865e-05,0.013715,-0.0011217,-0.0042006,0.019724,0.00065497,5.4693e-05,-0.018439,0.12864,-0.00099905,0.0099481,0.14571,0.025154,-0.0080657,0.0017754,-0.00043229,-0.0076637,0.0021233,-4.7973e-05,0.016533,0.001385,0,4.5143,-2.6261e-05,5.8414e-06,7.2907e-07,4.5145,1.3759e-05,-4.7341e-06,7.4102e-07,-0.011573,-0.13455,0.0032385,0.15,0.15,9.9642,-0.0077167,0.0021245,-8.3225e-05,22.471,-0.81229,-41.925,0.052085,2.9777,-0.0017865,0.15622,-0.044265,0.15417
6.1050,0,3,0,0,0,0,0.05181,2.9797,-0.0018018,0.053912,2.9787,-8.7865e-05,0.013675,-0.0011128,-0.0042027,0.019685,0.00066534,5.4446e-05,-0.018497,0.12797,-0.00098286,0.0099481,0.14571,0.025154,-0.008035,0.0017673,-0.00043158,-0.0076397,0.0021165,-4.7268e-05,0.016533,0.001385,0,4.5143,-2.6261e-05,5.8414e-06,7.2907e-07,4.5145,1.7255e-05,-5.6369e-06,7.3968e-07,-0.011484,-0.13416,0.0032412,0.15,0.15,9.9642,-0.007686,0.0021164,-8.2517e-05,22.471,-0.81229,-41.925,0.052085,2.9777,-0.0017865,0.15622,-0.044265,0.15417
6.1100,0,3,0,0,0,0,0.051717,2.9803,-0.0018067,0.053729,2.98,-9.8558e-05,0.013635,-0.0011039,-0.0042047,0.019646,0.00067569,5.4242e-05,-0.018555,0.1273,-0.00096665,0.0098351,0.14435,0.02518,-0.0079965,0.0017576,-0.00043088,-0.0076087,0.0021083,-4.6564e-05,0.016533,0.001385,0,4.5143,-2.0274e-05,4.2532e-06,7.263e-07,4.5145,2.0214e-05,-6.401e-06,7.3854e-07,-0.011396,-0.13376,0.0032444,0.15,0.15,9.9642,-0.0076474,0.0021067,-8.181e-05,22.471,-0.81229,-41.925,0.051902,2.979,-0.0017968,0.15643,-0.043494,0.15417
6.1150,0,3,0,0,0,0,0.051624,2.9809,-0.0018115,0.053729,2.98,-9.8558e-05,0.013595,-0.0010951,-0.0042068,0.019608,0.00068596,5.408e-05,-0.018611,0.12663,-0.00095043,0.0098351,0.14435,0.02518,-0.0079514,0.0017466,-0.00043017,-0.0075709,0.0020987,-4.586e-05,0.016533,0.001385,0,4.5143,-2.0274e-05,4.2532e-06,7.263e-07,4.5145,1.3079e-05,-4.5216e-06,7.3708e-07,-0.011308,-0.13337,0.0031895,0.15,0.15,9.9641,-0.0076023,0.0020956,-8.1105e-05,22.471,-0.81229,-41.925,0.051902,2.979,-0.0017968,0.15643,-0.043494,0.15417
6.1200,0,3,0,0,0,0,0.051531,2.9816,-0.0018163,0.053545,2.9813,-0.00010893,0.013555,-0.0010864,-0.0042088,0.019569,0.00069621,5.3788e-05,-0.018668,0.12596,-0.00093448,0.0097239,0.14301,0.025204,-0.0079222,0.0017388,-0.00042947,-0.0075372,0.00209,-4.516e-05,0.016533,0.001385,0,4.5143,-1.4731e-05,2.7654e-06,7.2448e-07,4.5145,7.0398e-06,-2.9307e-06,7.3585e-07,-0.01122,-0.13298,0.0031438,0.15,0.15,9.9641,-0.0075731,0.0020879,-8.0401e-05,22.473,-0.80538,-41.925,0.051717,2.9803,-0.0018067,0.15663,-0.042729,0.15416
6.1250,0,3,0,0,0,0,0.051438,2.9822,-0.0018209,0.053545,2.9813,-0.00010893,0.013515,-0.0010776,-0.0042108,0.019531,0.00070642,5.3539e-05,-0.018724,0.1253,-0.00091876,0.0097239,0.14301,0.025204,-0.0079065,0.0017338,-0.00042876,-0.0075123,0.0020831,-4.4461e-05,0.016533,0.001385,0,4.5143,-1.4731e-05,2.7654e-06,7.2448e-07,4.5144,2.8466e-06,-1.8278e-06,7.3439e-07,-0.011133,-0.13259,0.0031059,0.15,0.15,9.964,-0.0075574,0.0020828,-7.9698e-05,22.473,-0.80538,-41.925,0.051717,2.9803,-0.0018067,0.15663,-0.042729,0.15416
6.1300,0,3,0,0,0,0,0.051344,2.9828,-0.0018255,0.053359,2.9826,-0.00011898,0.013476,-0.0010689,-0.0042128,0.019492,0.00071663,5.3333e-05,-0.01878,0.12463,-0.00090323,0.0096144,0.14166,0.025229,-0.0079001,0.0017306,-0.00042806,-0.0074964,0.002078,-4.3762e-05,0.016533,0.001385,0,4.5143,-8.4927e-06,1.1208e-06,7.2345e-07,4.5144,-7.0287e-07,-8.9429e-07,7.3315e-07,-0.011047,-0.1322,0.0030746,0.15,0.15,9.964,-0.007551,0.0020797,-7.8997e-05,22.473,-0.80538,-41.925,0.051531,2.9816,-0.0018163,0.15683,-0.041972,0.15405
6.1350,0,3,0,0,0,0,0.051251,2.9835,-0.0018301,0.053359,2.9826,-0.00011898,0.013436,-0.0010603,-0.0042149,0.019454,0.00072681,5.317e-05,-0.018835,0.12397,-0.00088786,0.0096144,0.14166,0.025229,-0.0079017,0.0017291,-0.00042736,-0.007489,0.0020746,-4.3063e-05,0.016533,0.001385,0,4.5143,-8.4927e-06,1.1208e-06,7.2345e-07,4.5144,-2.8564e-06,-3.3246e-07,7.3182e-07,-0.01096,-0.13181,0.0030489,0.15,0.15,9.9639,-0.0075526,0.0020782,-7.8297e-05,22.473,-0.80538,-41.925,0.051531,2.9816,-0.0018163,0.15683,-0.041972,0.15405
6.1400,0,3,0,0,0,0,0.051156,2.9841,-0.0018345,0.053172,2.9838,-0.00012872,0.013397,-0.0010516,-0.0042169,0.019415,0.00073701,5.2879e-05,-0.01889,0.12331,-0.00087262,0.0095067,0.14033,0.025252,-0.007908,0.0017286,-0.00042666,-0.0074883,0.0020726,-4.2369e-05,0.016533,0.001385,0,4.5143,-1.4768e-06,-6.9775e-07,7.2271e-07,4.5144,-4.6794e-06,1.4311e-07,7.3069e-07,-0.010874,-0.13143,0.003028,0.15,0.15,9.9639,-0.007559,0.0020776,-7.7598e-05,22.474,-0.79857,-41.924,0.051344,2.9828,-0.0018255,0.15703,-0.041218,0.15397
6.1450,0,3,0,0,0,0,0.051062,2.9847,-0.0018389,0.053172,2.9838,-0.00012872,0.013357,-0.0010429,-0.0042189,0.019377,0.00074719,5.2631e-05,-0.018944,0.12266,-0.00085748,0.0095067,0.14033,0.025252,-0.0079185,0.0017288,-0.00042597,-0.007493,0.0020717,-4.1674e-05,0.016533,0.001385,0,4.5143,-1.4768e-06,-6.9775e-07,7.2271e-07,4.5144,-5.2648e-06,2.932e-07,7.2958e-07,-0.010787,-0.13104,0.0030111,0.15,0.15,9.9639,-0.0075694,0.0020779,-7.69e-05,22.474,-0.79857,-41.924,0.051344,2.9828,-0.0018255,0.15703,-0.041218,0.15397
6.1500,0,3,0,0,0,0,0.050967,2.9853,-0.0018431,0.052985,2.9851,-0.00013816,0.013318,-0.0010342,-0.0042209,0.019338,0.00075739,5.2427e-05,-0.018998,0.122,-0.00084242,0.0094008,0.139,0.025274,-0.0079302,0.0017293,-0.00042527,-0.0075011,0.0020715,-4.098e-05,0.016533,0.001385,0,4.5143,6.0614e-06,-2.6312e-06,7.2197e-07,4.5144,-5.7603e-06,4.2025e-07,7.2864e-07,-0.010701,-0.13065,0.0029975,0.15,0.15,9.9639,-0.0075812,0.0020784,-7.6203e-05,22.474,-0.79857,-41.924,0.051156,2.9841,-0.0018345,0.15723,-0.040463,0.15391
