time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
11.8300,3,0,0,0,0,0,2.9853,-0.003835,-0.0015979,2.9873,-0.0028328,3.7988e-05,-8.7668e-05,0.00039599,-0.0055841,0.0059072,0.0038219,-3.3665e-05,-0.0024099,-0.00092982,2.2246e-05,0.028406,0.014403,0.025291,5.7463e-05,-0.00027273,-0.0001469,0.00042901,6.5255e-05,0.00022425,0.0059183,0.0036384,0,4.5126,-1.2756e-07,3.1848e-07,-1.327e-09,4.5126,-7.2851e-08,2.1957e-07,-8.9742e-10,0.0038894,0.00083831,1.8623e-05,0.15,0.15,9.96,0.00040653,7.6334e-05,0.00020217,22.536,-0.20322,-41.892,2.9853,-0.0038256,-0.0015981,0.18749,0.092046,0.15002
11.8350,3,0,0,0,0,0,2.9853,-0.0038396,-0.0015978,2.9873,-0.0028328,3.7988e-05,-8.7381e-05,0.00039463,-0.0055848,0.005907,0.003822,-3.3623e-05,-0.0023904,-0.00092563,2.2339e-05,0.028406,0.014403,0.025291,5.73e-05,-0.00027235,-0.0001469,0.00042887,6.5546e-05,0.00022423,0.0059183,0.0036384,0,4.5126,-1.2756e-07,3.1848e-07,-1.327e-09,4.5126,-8.7877e-08,2.4572e-07,-9.5066e-10,0.003876,0.00083557,1.7784e-05,0.15,0.15,9.96,0.00040637,7.6713e-05,0.00020217,22.536,-0.20322,-41.892,2.9853,-0.0038256,-0.0015981,0.18749,0.092046,0.15002
11.8400,3,0,0,0,0,0,2.9852,-0.0038443,-0.0015977,2.9873,-0.002842,3.8196e-05,-8.7094e-05,0.00039327,-0.0055856,0.0059068,0.0038221,-3.3582e-05,-0.002371,-0.00092145,2.2428e-05,0.02845,0.014413,0.025291,5.7104e-05,-0.00027193,-0.0001469,0.00042867,6.5899e-05,0.00022421,0.0059183,0.0036384,0,4.5126,-7.8704e-08,2.3838e-07,-1.4055e-09,4.5126,-1.006e-07,2.6785e-07,-9.9572e-10,0.0038627,0.00083284,1.7075e-05,0.15,0.15,9.96,0.00040617,7.7136e-05,0.00020217,22.536,-0.20321,-41.892,2.9853,-0.003835,-0.0015979,0.1875,0.09205,0.15002
11.8450,3,0,0,0,0,0,2.9852,-0.0038489,-0.0015976,2.9873,-0.002842,3.8196e-05,-8.6809e-05,0.00039191,-0.0055863,0.0059067,0.0038223,-3.3541e-05,-0.0023517,-0.00091729,2.2514e-05,0.02845,0.014413,0.025291,5.6879e-05,-0.00027147,-0.0001469,0.00042844,6.6302e-05,0.00022419,0.0059183,0.0036384,0,4.5126,-7.8704e-08,2.3838e-07,-1.4055e-09,4.5126,-1.0474e-07,2.7562e-07,-1.0466e-09,0.0038493,0.00083011,1.6475e-05,0.15,0.15,9.96,0.00040594,7.7598e-05,0.00020217,22.536,-0.20321,-41.892,2.9853,-0.003835,-0.0015979,0.1875,0.09205,0.15002
11.8500,3,0,0,0,0,0,2.9852,-0.0038535,-0.0015975,2.9872,-0.0028512,3.8406e-05,-8.6525e-05,0.00039055,-0.005587,0.0059065,0.0038224,-3.35e-05,-0.0023325,-0.00091314,2.2596e-05,0.028494,0.014423,0.025291,5.6645e-05,-0.00027099,-0.0001469,0.00042819,6.6738e-05,0.00022416,0.0059183,0.0036384,0,4.5126,-2.5824e-08,1.5223e-07,-1.4868e-09,4.5126,-1.0824e-07,2.822e-07,-1.0896e-09,0.003836,0.00082739,1.5968e-05,0.15,0.15,9.96,0.00040571,7.8073e-05,0.00020217,22.536,-0.20321,-41.892,2.9852,-0.0038443,-0.0015977,0.1875,0.092053,0.15002
11.8550,3,0,0,0,0,0,2.9852,-0.003858,-0.0015974,2.9872,-0.0028512,3.8406e-05,-8.6242e-05,0.00038919,-0.0055878,0.0059063,0.0038225,-3.3458e-05,-0.0023133,-0.000909,2.2676e-05,0.028494,0.014423,0.025291,5.6403e-05,-0.00027051,-0.0001469,0.00042792,6.7197e-05,0.00022414,0.0059183,0.0036384,0,4.5126,-2.5824e-08,1.5223e-07,-1.4868e-09,4.5126,-1.0371e-07,2.7547e-07,-1.1381e-09,0.0038227,0.00082469,1.554e-05,0.15,0.15,9.96,0.00040547,7.856e-05,0.00020217,22.536,-0.20321,-41.892,2.9852,-0.0038443,-0.0015977,0.1875,0.092053,0.15002
11.8600,3,0,0,0,0,0,2.9852,-0.0038626,-0.0015972,2.9872,-0.0028603,3.8617e-05,-8.596e-05,0.00038784,-0.0055885,0.0059061,0.0038226,-3.3417e-05,-0.0022942,-0.00090488,2.2754e-05,0.028537,0.014433,0.025291,5.6171e-05,-0.00027003,-0.0001469,0.00042764,6.7661e-05,0.00022412,0.0059183,0.0036384,0,4.5126,2.8936e-08,6.295e-08,-1.5725e-09,4.5126,-9.9867e-08,2.6978e-07,-1.1792e-09,0.0038094,0.000822,1.5178e-05,0.15,0.15,9.96,0.00040524,7.9035e-05,0.00020217,22.536,-0.20319,-41.892,2.9852,-0.0038535,-0.0015975,0.1875,0.092057,0.15002
11.8650,3,0,0,0,0,0,2.9852,-0.0038671,-0.0015971,2.9872,-0.0028603,3.8617e-05,-8.568e-05,0.00038649,-0.0055892,0.0059059,0.0038227,-3.3376e-05,-0.0022751,-0.00090077,2.283e-05,0.028537,0.014433,0.025291,5.5948e-05,-0.00026957,-0.0001469,0.00042737,6.8124e-05,0.00022409,0.0059183,0.0036384,0,4.5126,2.8936e-08,6.295e-08,-1.5725e-09,4.5126,-8.85e-08,2.5173e-07,-1.2264e-09,0.0037961,0.00081932,1.4873e-05,0.15,0.15,9.96,0.00040501,7.95e-05,0.00020216,22.536,-0.20319,-41.892,2.9852,-0.0038535,-0.0015975,0.1875,0.092057,0.15002
11.8700,3,0,0,0,0,0,2.9852,-0.0038716,-0.001597,2.9872,-0.0028693,3.883e-05,-8.54e-05,0.00038514,-0.00559,0.0059057,0.0038229,-3.3335e-05,-0.0022562,-0.00089667,2.2904e-05,0.028581,0.014443,0.025291,5.575e-05,-0.00026913,-0.0001469,0.00042711,6.857e-05,0.00022407,0.0059183,0.0036384,0,4.5126,8.4128e-08,-2.6893e-08,-1.6653e-09,4.5126,-7.8878e-08,2.3646e-07,-1.2664e-09,0.0037829,0.00081665,1.4615e-05,0.15,0.15,9.96,0.00040482,7.9934e-05,0.00020216,22.536,-0.20319,-41.892,2.9852,-0.0038626,-0.0015972,0.1875,0.092061,0.15002
11.8750,3,0,0,0,0,0,2.9852,-0.0038761,-0.0015969,2.9872,-0.0028693,3.883e-05,-8.5122e-05,0.0003838,-0.0055907,0.0059055,0.003823,-3.3294e-05,-0.0022372,-0.00089259,2.2977e-05,0.028581,0.014443,0.025291,5.5574e-05,-0.00026872,-0.0001469,0.00042687,6.8996e-05,0.00022405,0.0059183,0.0036384,0,4.5126,8.4128e-08,-2.6893e-08,-1.6653e-09,4.5126,-6.2327e-08,2.0982e-07,-1.3134e-09,0.0037697,0.00081398,1.4397e-05,0.15,0.15,9.96,0.00040464,8.0342e-05,0.00020216,22.536,-0.20319,-41.892,2.9852,-0.0038626,-0.0015972,0.1875,0.092061,0.15002
11.8800,3,0,0,0,0,0,2.9852,-0.0038806,-0.0015968,2.9872,-0.0028783,3.9045e-05,-8.4844e-05,0.00038245,-0.0055914,0.0059053,0.0038231,-3.3253e-05,-0.0022184,-0.00088852,2.3049e-05,0.028624,0.014453,0.025291,5.5435e-05,-0.00026836,-0.00014691,0.00042665,6.9388e-05,0.00022403,0.0059183,0.0036384,0,4.5126,1.3785e-07,-1.1529e-07,-1.7615e-09,4.5126,-4.8316e-08,1.8727e-07,-1.3532e-09,0.0037565,0.00081133,1.4214e-05,0.15,0.15,9.96,0.0004045,8.0703e-05,0.00020216,22.536,-0.20317,-41.893,2.9852,-0.0038716,-0.001597,0.1875,0.092065,0.15002
11.8850,3,0,0,0,0,0,2.9851,-0.003885,-0.0015967,2.9872,-0.0028783,3.9045e-05,-8.4567e-05,0.00038111,-0.0055922,0.0059051,0.0038232,-3.3212e-05,-0.0021996,-0.00088446,2.312e-05,0.028624,0.014453,0.025291,5.5327e-05,-0.00026804,-0.00014691,0.00042647,6.9745e-05,0.000224,0.0059183,0.0036384,0,4.5126,1.3785e-07,-1.1529e-07,-1.7615e-09,4.5126,-2.7984e-08,1.5439e-07,-1.4011e-09,0.0037433,0.00080869,1.406e-05,0.15,0.15,9.96,0.00040439,8.1026e-05,0.00020216,22.536,-0.20317,-41.893,2.9852,-0.0038716,-0.001597,0.1875,0.092065,0.15002
11.8900,3,0,0,0,0,0,2.9851,-0.0038894,-0.0015966,2.9872,-0.0028871,3.9262e-05,-8.4291e-05,0.00037977,-0.0055929,0.0059049,0.0038234,-3.3171e-05,-0.0021809,-0.00088042,2.319e-05,0.028666,0.014462,0.02529,5.5264e-05,-0.00026777,-0.00014691,0.00042632,7.0056e-05,0.00022398,0.0059183,0.0036384,0,4.5126,1.891e-07,-2.0045e-07,-1.8599e-09,4.5126,-1.0773e-08,1.2656e-07,-1.4416e-09,0.0037301,0.00080605,1.393e-05,0.15,0.15,9.96,0.00040433,8.1292e-05,0.00020216,22.536,-0.20317,-41.893,2.9852,-0.0038806,-0.0015968,0.18751,0.092069,0.15001
11.8950,3,0,0,0,0,0,2.9851,-0.0038938,-0.0015964,2.9872,-0.0028871,3.9262e-05,-8.4015e-05,0.00037843,-0.0055936,0.0059047,0.0038235,-3.3129e-05,-0.0021622,-0.00087639,2.326e-05,0.028666,0.014462,0.02529,5.524e-05,-0.00026756,-0.00014691,0.00042621,7.0319e-05,0.00022396,0.0059183,0.0036384,0,4.5126,1.891e-07,-2.0045e-07,-1.8599e-09,4.5126,1.2043e-08,8.9435e-08,-1.4907e-09,0.003717,0.00080341,1.3821e-05,0.15,0.15,9.96,0.00040431,8.151e-05,0.00020216,22.536,-0.20317,-41.893,2.9852,-0.0038806,-0.0015968,0.18751,0.092069,0.15001
11.9000,3,0,0,0,0,0,2.9851,-0.0038982,-0.0015963,2.9871,-0.0028959,3.948e-05,-8.3739e-05,0.0003771,-0.0055944,0.0059045,0.0038236,-3.3089e-05,-0.0021437,-0.00087237,2.3329e-05,0.028709,0.014472,0.02529,5.5266e-05,-0.0002674,-0.00014691,0.00042614,7.0528e-05,0.00022394,0.0059131,0.0036476,0,4.5126,-2.6002e-07,5.7818e-07,-1.9551e-09,4.5126,3.1356e-08,5.8006e-08,-1.5323e-09,0.0037038,0.00080077,1.3729e-05,0.15,0.15,9.96,0.00040433,8.1665e-05,0.00020216,22.535,-0.20316,-41.893,2.9851,-0.0038894,-0.0015966,0.18751,0.092073,0.15001
11.9050,3,0,0,0,0,0,2.9851,-0.0039026,-0.0015962,2.9871,-0.0028959,3.948e-05,-8.3463e-05,0.00037576,-0.0055951,0.0059043,0.0038238,-3.3048e-05,-0.0021251,-0.00086836,2.3398e-05,0.028709,0.014472,0.02529,5.5336e-05,-0.0002673,-0.00014691,0.00042612,7.0681e-05,0.00022391,0.0059131,0.0036476,0,4.5126,-2.6002e-07,5.7818e-07,-1.9551e-09,4.5126,5.5573e-08,1.8328e-08,-1.5826e-09,0.0036907,0.00079814,1.3653e-05,0.15,0.15,9.96,0.0004044,8.1765e-05,0.00020215,22.535,-0.20316,-41.893,2.9851,-0.0038894,-0.0015966,0.18751,0.092073,0.15001
11.9100,3,0,0,0,0,0,2.9851,-0.0039069,-0.0015961,2.9871,-0.0029046,3.97e-05,-8.3187e-05,0.00037442,-0.0055958,0.0059041,0.0038239,-3.3007e-05,-0.0021067,-0.00086437,2.3466e-05,0.028751,0.014482,0.02529,5.546e-05,-0.00026727,-0.00014691,0.00042615,7.0773e-05,0.00022389,0.0059131,0.0036476,0,4.5126,-2.1749e-07,5.0509e-07,-2.044e-09,4.5126,7.6072e-08,-1.5258e-08,-1.6252e-09,0.0036776,0.00079549,1.3588e-05,0.15,0.15,9.96,0.00040453,8.1796e-05,0.00020215,22.535,-0.20316,-41.893,2.9851,-0.0038982,-0.0015963,0.18751,0.092076,0.15001
11.9150,3,0,0,0,0,0,2.9851,-0.0039112,-0.001596,2.9871,-0.0029046,3.97e-05,-8.291e-05,0.00037309,-0.0055966,0.0059039,0.003824,-3.2966e-05,-0.0020883,-0.0008604,2.3534e-05,0.028751,0.014482,0.02529,5.563e-05,-0.0002673,-0.00014692,0.00042622,7.0806e-05,0.00022387,0.0059131,0.0036476,0,4.5126,-2.1749e-07,5.0509e-07,-2.044e-09,4.5126,2.4476e-08,7.5846e-08,-1.6758e-09,0.0036645,0.00079285,1.2135e-05,0.15,0.15,9.96,0.0004047,8.177e-05,0.00020215,22.535,-0.20316,-41.893,2.9851,-0.0038982,-0.0015963,0.18751,0.092076,0.15001
11.9200,3,0,0,0,0,0,2.9851,-0.0039155,-0.0015959,2.9871,-0.0029132,3.9921e-05,-8.2632e-05,0.00037175,-0.0055973,0.0059037,0.0038242,-3.2925e-05,-0.00207,-0.00085643,2.3595e-05,0.028793,0.014491,0.02529,5.5684e-05,-0.00026717,-0.00014692,0.00042626,7.0884e-05,0.00022384,0.0059131,0.0036476,0,4.5126,-1.7779e-07,4.3542e-07,-2.1219e-09,4.5126,-1.9199e-08,1.5296e-07,-1.7187e-09,0.0036513,0.00079019,1.0906e-05,0.15,0.15,9.96,0.00040475,8.19e-05,0.00020215,22.535,-0.20314,-41.893,2.9851,-0.0039069,-0.0015961,0.18752,0.09208,0.15001
11.9250,3,0,0,0,0,0,2.9851,-0.0039198,-0.0015957,2.9871,-0.0029132,3.9921e-05,-8.2354e-05,0.00037041,-0.005598,0.0059035,0.0038243,-3.2885e-05,-0.0020517,-0.00085248,2.3649e-05,0.028793,0.014491,0.02529,5.5641e-05,-0.0002669,-0.00014692,0.00042624,7.105e-05,0.00022382,0.0059131,0.0036476,0,4.5126,-1.7779e-07,4.3542e-07,-2.1219e-09,4.5126,-4.964e-08,2.0702e-07,-1.7686e-09,0.0036382,0.00078753,9.8664e-06,0.15,0.15,9.96,0.00040471,8.2164e-05,0.00020215,22.535,-0.20314,-41.893,2.9851,-0.0039069,-0.0015961,0.18752,0.09208,0.15001
11.9300,3,0,0,0,0,0,2.985,-0.0039241,-0.0015956,2.9871,-0.0029217,4.0144e-05,-8.2076e-05,0.00036908,-0.0055988,0.0059033,0.0038244,-3.2844e-05,-0.0020335,-0.00084854,2.3698e-05,0.028835,0.014501,0.02529,5.553e-05,-0.00026654,-0.00014692,0.00042615,7.1307e-05,0.0002238,0.0059131,0.0036476,0,4.5126,-1.3252e-07,3.5708e-07,-2.1923e-09,4.5126,-7.5408e-08,2.5278e-07,-1.8109e-09,0.0036251,0.00078488,8.987e-06,0.15,0.15,9.96,0.0004046,8.2521e-05,0.00020215,22.535,-0.20314,-41.893,2.9851,-0.0039155,-0.0015959,0.18752,0.092084,0.15001
11.9350,3,0,0,0,0,0,2.985,-0.0039283,-0.0015955,2.9871,-0.0029217,4.0144e-05,-8.1798e-05,0.00036775,-0.0055995,0.0059031,0.0038246,-3.2803e-05,-0.0020154,-0.00084462,2.3743e-05,0.028835,0.014501,0.02529,5.5361e-05,-0.00026611,-0.00014692,0.000426,7.1648e-05,0.00022377,0.0059131,0.0036476,0,4.5126,-1.3252e-07,3.5708e-07,-2.1923e-09,4.5126,-9.1125e-08,2.8082e-07,-1.8586e-09,0.003612,0.00078223,8.2434e-06,0.15,0.15,9.96,0.00040443,8.2957e-05,0.00020214,22.535,-0.20314,-41.893,2.9851,-0.0039155,-0.0015959,0.18752,0.092084,0.15001
11.9400,3,0,0,0,0,0,2.985,-0.0039325,-0.0015954,2.987,-0.0029301,4.0368e-05,-8.1522e-05,0.00036642,-0.0056003,0.0059029,0.0038247,-3.2763e-05,-0.0019973,-0.00084071,2.3785e-05,0.028876,0.01451,0.02529,5.5158e-05,-0.00026562,-0.00014692,0.0004258,7.2056e-05,0.00022375,0.0059131,0.0036476,0,4.5126,-8.1388e-08,2.6928e-07,-2.2612e-09,4.5126,-1.0443e-07,3.0455e-07,-1.8991e-09,0.003599,0.00077959,7.6147e-06,0.15,0.15,9.96,0.00040422,8.3441e-05,0.00020214,22.535,-0.20312,-41.893,2.985,-0.0039241,-0.0015956,0.18752,0.092088,0.15001
11.9450,3,0,0,0,0,0,2.985,-0.0039367,-0.0015953,2.987,-0.0029301,4.0368e-05,-8.1246e-05,0.00036509,-0.005601,0.0059027,0.0038249,-3.2722e-05,-0.0019793,-0.00083681,2.3823e-05,0.028876,0.01451,0.02529,5.4925e-05,-0.0002651,-0.00014693,0.00042556,7.2519e-05,0.00022373,0.0059131,0.0036476,0,4.5126,-8.1388e-08,2.6928e-07,-2.2612e-09,4.5126,-1.0874e-07,3.1262e-07,-1.9441e-09,0.0035859,0.00077695,7.0832e-06,0.15,0.15,9.96,0.00040399,8.3966e-05,0.00020214,22.535,-0.20312,-41.893,2.985,-0.0039241,-0.0015956,0.18752,0.092088,0.15001
11.9500,3,0,0,0,0,0,2.985,-0.0039409,-0.0015951,2.987,-0.0029385,4.0594e-05,-8.0972e-05,0.00036376,-0.0056017,0.0059025,0.003825,-3.2681e-05,-0.0019614,-0.00083293,2.3858e-05,0.028917,0.01452,0.02529,5.4682e-05,-0.00026456,-0.00014693,0.0004253,7.3017e-05,0.0002237,0.0059131,0.0036476,0,4.5126,-2.616e-08,1.7493e-07,-2.3301e-09,4.5126,-1.1239e-07,3.1944e-07,-1.9822e-09,0.0035729,0.00077433,6.6341e-06,0.15,0.15,9.96,0.00040375,8.4505e-05,0.00020214,22.535,-0.20312,-41.893,2.985,-0.0039325,-0.0015954,0.18752,0.092092,0.15001
11.9550,3,0,0,0,0,0,2.985,-0.0039451,-0.001595,2.987,-0.0029385,4.0594e-05,-8.0699e-05,0.00036244,-0.0056025,0.0059023,0.0038252,-3.2641e-05,-0.0019436,-0.00082905,2.3891e-05,0.028917,0.01452,0.02529,5.4431e-05,-0.00026401,-0.00014693,0.00042502,7.3538e-05,0.00022368,0.0059131,0.0036476,0,4.5126,-2.616e-08,1.7493e-07,-2.3301e-09,4.5126,-1.0763e-07,3.1174e-07,-2.025e-09,0.0035599,0.00077172,6.2547e-06,0.15,0.15,9.96,0.0004035,8.5056e-05,0.00020214,22.535,-0.20312,-41.893,2.985,-0.0039325,-0.0015954,0.18752,0.092092,0.15001
11.9600,3,0,0,0,0,0,2.985,-0.0039492,-0.0015949,2.987,-0.0029468,4.082e-05,-8.0427e-05,0.00036112,-0.0056032,0.0059021,0.0038253,-3.26e-05,-0.0019258,-0.0008252,2.3923e-05,0.028958,0.014529,0.02529,5.419e-05,-0.00026347,-0.00014693,0.00042474,7.4065e-05,0.00022366,0.0059131,0.0036476,0,4.5126,3.1153e-08,7.7132e-08,-2.4054e-09,4.5126,-1.036e-07,3.0522e-07,-2.0613e-09,0.0035469,0.00076913,5.9342e-06,0.15,0.15,9.96,0.00040326,8.5593e-05,0.00020213,22.535,-0.2031,-41.893,2.985,-0.0039409,-0.0015951,0.18753,0.092096,0.15001
11.9650,3,0,0,0,0,0,2.985,-0.0039534,-0.0015948,2.987,-0.0029468,4.082e-05,-8.0156e-05,0.0003598,-0.0056039,0.0059019,0.0038255,-3.256e-05,-0.001908,-0.00082135,2.3952e-05,0.028958,0.014529,0.02529,5.3959e-05,-0.00026295,-0.00014693,0.00042446,7.459e-05,0.00022363,0.0059131,0.0036476,0,4.5126,3.1153e-08,7.7132e-08,-2.4054e-09,4.5126,-9.1715e-08,2.8522e-07,-2.1025e-09,0.003534,0.00076654,5.6637e-06,0.15,0.15,9.96,0.00040302,8.6119e-05,0.00020213,22.535,-0.2031,-41.893,2.985,-0.0039409,-0.0015951,0.18753,0.092096,0.15001
11.9700,3,0,0,0,0,0,2.985,-0.0039575,-0.0015947,2.987,-0.002955,4.1046e-05,-7.9887e-05,0.00035849,-0.0056047,0.0059017,0.0038256,-3.252e-05,-0.0018904,-0.00081752,2.3981e-05,0.028998,0.014538,0.02529,5.3754e-05,-0.00026245,-0.00014693,0.00042419,7.5096e-05,0.00022361,0.0059131,0.0036476,0,4.5126,8.8698e-08,-2.1274e-08,-2.4876e-09,4.5126,-8.1651e-08,2.6829e-07,-2.1375e-09,0.0035211,0.00076397,5.4354e-06,0.15,0.15,9.96,0.00040282,8.6611e-05,0.00020213,22.535,-0.2031,-41.893,2.985,-0.0039492,-0.0015949,0.18753,0.0921,0.15001
11.9750,3,0,0,0,0,0,2.985,-0.0039616,-0.0015945,2.987,-0.002955,4.1046e-05,-7.9618e-05,0.00035717,-0.0056054,0.0059015,0.0038258,-3.2479e-05,-0.0018727,-0.0008137,2.4008e-05,0.028998,0.014538,0.02529,5.3571e-05,-0.00026199,-0.00014694,0.00042394,7.5579e-05,0.00022359,0.0059131,0.0036476,0,4.5126,8.8698e-08,-2.1274e-08,-2.4876e-09,4.5126,-6.4334e-08,2.3894e-07,-2.1786e-09,0.0035082,0.0007614,5.2428e-06,0.15,0.15,9.96,0.00040264,8.7074e-05,0.00020213,22.535,-0.2031,-41.893,2.985,-0.0039492,-0.0015949,0.18753,0.0921,0.15001
11.9800,3,0,0,0,0,0,2.9849,-0.0039656,-0.0015944,2.987,-0.0029631,4.1274e-05,-7.935e-05,0.00035586,-0.0056061,0.0059013,0.003826,-3.2439e-05,-0.0018552,-0.00080989,2.4034e-05,0.029039,0.014547,0.02529,5.3427e-05,-0.00026158,-0.00014694,0.00042372,7.6026e-05,0.00022356,0.0059131,0.0036476,0,4.5126,1.4483e-07,-1.1802e-07,-2.5738e-09,4.5126,-4.9675e-08,2.141e-07,-2.2134e-09,0.0034953,0.00075885,5.0806e-06,0.15,0.15,9.96,0.00040249,8.7485e-05,0.00020213,22.534,-0.20308,-41.893,2.985,-0.0039575,-0.0015947,0.18753,0.092104,0.15001
11.9850,3,0,0,0,0,0,2.9849,-0.0039697,-0.0015943,2.987,-0.0029631,4.1274e-05,-7.9084e-05,0.00035456,-0.0056069,0.0059011,0.0038261,-3.2398e-05,-0.0018377,-0.0008061,2.4059e-05,0.029039,0.014547,0.02529,5.3316e-05,-0.00026121,-0.00014694,0.00042353,7.6432e-05,0.00022354,0.0059131,0.0036476,0,4.5126,1.4483e-07,-1.1802e-07,-2.5738e-09,4.5126,-2.8432e-08,1.7797e-07,-2.2555e-09,0.0034825,0.0007563,4.9439e-06,0.15,0.15,9.96,0.00040238,8.7855e-05,0.00020212,22.534,-0.20308,-41.893,2.985,-0.0039575,-0.0015947,0.18753,0.092104,0.15001
11.9900,3,0,0,0,0,0,2.9849,-0.0039737,-0.0015942,2.9869,-0.0029712,4.1502e-05,-7.8817e-05,0.00035325,-0.0056076,0.0059008,0.0038263,-3.2358e-05,-0.0018203,-0.00080231,2.4084e-05,0.029079,0.014557,0.02529,5.3253e-05,-0.0002609,-0.00014694,0.00042338,7.6788e-05,0.00022352,0.0059131,0.0036476,0,4.5126,1.9843e-07,-2.1122e-07,-2.6625e-09,4.5126,-1.045e-08,1.4738e-07,-2.2912e-09,0.0034697,0.00075375,4.829e-06,0.15,0.15,9.96,0.00040232,8.8161e-05,0.00020212,22.534,-0.20308,-41.893,2.9849,-0.0039656,-0.0015944,0.18754,0.092108,0.15001
11.9950,3,0,0,0,0,0,2.9849,-0.0039777,-0.0015941,2.9869,-0.0029712,4.1502e-05,-7.8551e-05,0.00035195,-0.0056083,0.0059006,0.0038265,-3.2318e-05,-0.001803,-0.00079855,2.4108e-05,0.029079,0.014557,0.02529,5.3229e-05,-0.00026065,-0.00014695,0.00042327,7.7093e-05,0.00022349,0.0059131,0.0036476,0,4.5126,1.9843e-07,-2.1122e-07,-2.6625e-09,4.5126,1.3388e-08,1.0664e-07,-2.3345e-09,0.0034569,0.00075121,4.7324e-06,0.15,0.15,9.96,0.00040229,8.8415e-05,0.00020212,22.534,-0.20308,-41.893,2.9849,-0.0039656,-0.0015944,0.18754,0.092108,0.15001
12.0000,3,0,0,0,0,0,2.9849,-0.0039817,-0.0015939,2.9869,-0.0029792,4.1731e-05,-7.8285e-05,0.00035064,-0.0056091,0.0059004,0.0038266,-3.2277e-05,-0.0017857,-0.00079479,2.4132e-05,0.029119,0.014566,0.02529,5.3259e-05,-0.00026047,-0.00014695,0.0004232,7.7337e-05,0.00022347,0.0059077,0.0036576,0,4.5126,-2.7071e-07,6.3406e-07,-2.7477e-09,4.5126,3.3568e-08,7.2147e-08,-2.3713e-09,0.0034441,0.00074867,4.6513e-06,0.15,0.15,9.96,0.00040232,8.8599e-05,0.00020212,22.534,-0.20306,-41.893,2.9849,-0.0039737,-0.0015942,0.18754,0.092112,0.15001
12.0050,3,0,0,0,0,0,2.9849,-0.0039857,-0.0015938,2.9869,-0.0029792,4.1731e-05,-7.8019e-05,0.00034934,-0.0056098,0.0059002,0.0038268,-3.2237e-05,-0.0017685,-0.00079105,2.4155e-05,0.029119,0.014566,0.02529,5.3334e-05,-0.00026034,-0.00014695,0.00042318,7.752e-05,0.00022344,0.0059077,0.0036576,0,4.5126,-2.7071e-07,6.3406e-07,-2.7477e-09,4.5126,5.8877e-08,2.8646e-08,-2.416e-09,0.0034313,0.00074613,4.5834e-06,0.15,0.15,9.96,0.0004024,8.8724e-05,0.00020212,22.534,-0.20306,-41.893,2.9849,-0.0039737,-0.0015942,0.18754,0.092112,0.15001
12.0100,3,0,0,0,0,0,2.9849,-0.0039896,-0.0015937,2.9869,-0.0029871,4.1961e-05,-7.7753e-05,0.00034804,-0.0056105,0.0059,0.003827,-3.2197e-05,-0.0017513,-0.00078732,2.4178e-05,0.029158,0.014575,0.02529,5.3465e-05,-0.00026029,-0.00014695,0.00042321,7.7637e-05,0.00022342,0.0059077,0.0036576,0,4.5126,-2.2632e-07,5.5401e-07,-2.8262e-09,4.5126,8.0301e-08,-8.1775e-09,-2.4538e-09,0.0034185,0.00074359,4.5266e-06,0.15,0.15,9.96,0.00040253,8.8773e-05,0.00020211,22.534,-0.20306,-41.893,2.9849,-0.0039817,-0.0015939,0.18754,0.092116,0.15001
12.0150,3,0,0,0,0,0,2.9849,-0.0039936,-0.0015936,2.9869,-0.0029871,4.1961e-05,-7.7486e-05,0.00034674,-0.0056113,0.0058998,0.0038271,-3.2157e-05,-0.0017342,-0.0007836,2.4201e-05,0.029158,0.014575,0.02529,5.3644e-05,-0.00026031,-0.00014695,0.00042329,7.7688e-05,0.0002234,0.0059077,0.0036576,0,4.5126,-2.2632e-07,5.5401e-07,-2.8262e-09,4.5126,2.6414e-08,9.0418e-08,-2.4989e-09,0.0034057,0.00074104,3.2626e-06,0.15,0.15,9.96,0.00040271,8.8759e-05,0.00020211,22.534,-0.20306,-41.893,2.9849,-0.0039817,-0.0015939,0.18754,0.092116,0.15001
