time,out_motors,out_plant,out_kalman,out_mpc,out_sensors,out_mahony,out_lqi,up_kalman,up_mpc,up_lqi,up_mocap,up_motors,up_plant
128.2100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.2150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2200,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.2250,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.2350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2400,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.2450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.2500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.2550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2600,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.2650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2700,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.2750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.2800,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.2850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.2900,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.2950,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3000,0.00,1.00,1.00,1429.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
128.3050,0.00,1.00,-1.00,-1.00,1.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3100,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,1.00
128.3150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3200,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.3250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.3300,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.3350,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.3400,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,0.00
128.3450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.3500,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,3.00,-1.00,1.00,0.00,1.00,0.00
128.3550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3600,2.00,2.00,0.00,-1.00,3.00,2.00,0.00,4.00,-1.00,0.00,0.00,0.00,0.00
128.3650,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3700,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.3750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.3800,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
128.3850,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.3900,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,4.00,-1.00,1.00,1.00,0.00,0.00
128.3950,0.00,1.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4000,0.00,1.00,0.00,1438.00,3.00,1.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00
128.4050,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.4150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4200,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,1.00,0.00,1.00
128.4250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4300,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
128.4350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4400,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
128.4450,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.4500,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
128.4550,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4600,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.4650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.4700,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.4750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.4800,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.4850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.4900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.4950,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.5000,1.00,1.00,0.00,1433.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00
128.5050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.5100,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.5150,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.5200,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.5250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.5300,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.5350,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.5400,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,1.00,0.00,1.00,0.00
128.5450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.5500,1.00,2.00,1.00,-1.00,2.00,2.00,1.00,3.00,-1.00,1.00,0.00,0.00,1.00
128.5550,0.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.5600,1.00,2.00,0.00,-1.00,3.00,1.00,0.00,5.00,-1.00,67.00,0.00,0.00,0.00
128.5650,0.00,1.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.5700,0.00,1.00,1.00,-1.00,2.00,2.00,1.00,3.00,-1.00,1.00,1.00,1.00,0.00
128.5750,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.5800,1.00,1.00,0.00,-1.00,3.00,1.00,1.00,3.00,-1.00,1.00,0.00,0.00,0.00
128.5850,0.00,1.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.5900,1.00,2.00,1.00,-1.00,2.00,2.00,1.00,3.00,-1.00,0.00,1.00,0.00,0.00
128.5950,0.00,1.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.6000,1.00,1.00,0.00,2163.00,4.00,2.00,1.00,3.00,0.00,1.00,0.00,0.00,1.00
128.6050,1.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.6100,0.00,2.00,0.00,-1.00,3.00,1.00,1.00,3.00,-1.00,0.00,0.00,1.00,0.00
128.6150,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.6200,0.00,2.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
128.6250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.6300,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
128.6350,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.6400,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.6450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.6500,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.6550,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.6600,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.6650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.6700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.6750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.6800,1.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.6850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.6900,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
128.6950,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.7000,0.00,0.00,0.00,1818.00,3.00,2.00,1.00,3.00,0.00,1.00,0.00,0.00,0.00
128.7050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.7100,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.7150,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.7200,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.7250,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.7300,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,1.00
128.7350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.7400,0.00,0.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.7450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.7500,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.7550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.7600,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.7650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.7700,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.7750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.7800,0.00,2.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.7850,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.7900,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.7950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.8000,0.00,0.00,0.00,1426.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00
128.8050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8100,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.8150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8200,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.8250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8300,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
128.8350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8400,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
128.8450,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.8550,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8600,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.8650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8700,0.00,0.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.8750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.8800,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.8850,2.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.8900,1.00,2.00,1.00,-1.00,1.00,2.00,1.00,2.00,-1.00,0.00,1.00,0.00,0.00
128.8950,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9000,0.00,0.00,0.00,1441.00,2.00,1.00,0.00,2.00,0.00,1.00,0.00,1.00,0.00
128.9050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
128.9100,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
128.9150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.9200,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.9250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
128.9350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9400,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.9450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
128.9500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
128.9550,0.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9600,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
128.9650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9700,0.00,0.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.9750,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
128.9800,1.00,1.00,1.00,-1.00,1.00,0.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
128.9850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
128.9900,0.00,0.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
128.9950,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.0000,0.00,1.00,0.00,1423.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
129.0050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.0100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,0.00
129.0150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.0200,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
129.0250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.0300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
129.0350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.0400,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
129.0450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.0500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.0550,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.0600,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.0650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.0700,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.0750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.0800,1.00,2.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.0850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
129.0900,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.0950,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.1000,1.00,1.00,0.00,1441.00,2.00,1.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00
129.1050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.1100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.1150,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.1200,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.1250,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.1300,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.1350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.1400,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
129.1450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.1500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.1550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
129.1600,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.1650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.1700,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.1750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.1800,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.1850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.1900,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.1950,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.2000,0.00,1.00,1.00,1434.00,1.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00
129.2050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.2100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.2150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.2200,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.2250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.2300,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.2350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.2400,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.2450,0.00,1.00,-1.00,-1.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.2500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.2550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
129.2600,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.2650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.2700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.2750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.2800,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
129.2850,0.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.2900,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
129.2950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
129.3000,0.00,1.00,1.00,1458.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
129.3050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.3100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.3150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
129.3200,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
129.3250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
129.3300,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
129.3350,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
