time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi
9.2950,3.000000,0.000000,0.000000,2.987888,-0.004429,0.000616,2.989829,-0.002196,0.002134,0.000526,-0.000825,-0.004107,0.000006,0.004721,-0.000065,-0.004949,-0.006142,-0.000849,0.026355,0.023590,0.023742,-0.007574,-0.003599,0.001803,-0.015916,-0.000437,-0.003607,-0.000459,0.004506,0.000000,4.519233,0.000629,0.000347,0.000729,4.518971,0.000080,0.000236,0.000139
9.3000,3.000000,0.000000,0.000000,2.987864,-0.004460,0.000611,2.989776,-0.002575,0.002063,0.000489,-0.000843,-0.004098,-0.000118,0.004771,-0.000065,-0.004989,-0.006168,-0.000792,0.027553,0.020979,0.024595,-0.007215,-0.003256,0.001941,-0.020163,-0.000197,-0.001497,-0.001110,0.005735,0.000000,4.511651,0.000606,-0.000006,0.000189,4.517847,0.000161,0.000198,0.000147
9.3050,3.000000,0.000000,0.000000,2.987839,-0.004490,0.000607,2.989776,-0.002575,0.002063,0.000453,-0.000859,-0.004089,-0.000176,0.004833,-0.000011,-0.005031,-0.006192,-0.000746,0.027553,0.020979,0.024595,-0.006704,-0.002969,0.002086,-0.016920,0.003643,0.004801,-0.001110,0.005735,0.000000,4.511651,0.000606,-0.000006,0.000189,4.516896,0.000229,0.000167,0.000153
9.3100,3.000000,0.000000,0.000000,2.987814,-0.004521,0.000604,2.989649,-0.002294,0.001986,0.000419,-0.000874,-0.004078,-0.000251,0.004936,0.000098,-0.005073,-0.006214,-0.000708,0.026355,0.022071,0.024121,-0.006060,-0.002893,0.002062,-0.019595,0.011409,0.013437,-0.001110,0.005735,0.000000,4.511651,0.000620,-0.000634,-0.001005,4.516091,0.000289,0.000044,-0.000025
9.3150,3.000000,0.000000,0.000000,2.987788,-0.004552,0.000600,2.989649,-0.002294,0.001986,0.000389,-0.000889,-0.004068,-0.000267,0.004977,0.000136,-0.005116,-0.006234,-0.000677,0.026355,0.022071,0.024121,-0.005302,-0.002996,0.001897,-0.008238,0.013233,0.010967,-0.001110,0.005735,0.000000,4.511651,0.000620,-0.000634,-0.001005,4.515409,0.000340,-0.000060,-0.000175
9.3200,3.000000,0.000000,0.000000,2.987763,-0.004584,0.000597,2.989264,-0.002425,0.002077,0.000362,-0.000904,-0.004058,-0.000125,0.004935,0.000164,-0.005160,-0.006253,-0.000653,0.023504,0.021847,0.023999,-0.004882,-0.003220,0.001667,0.009558,0.009282,0.007701,-0.001110,0.005735,0.000000,4.511651,-0.000650,-0.000514,-0.000619,4.514832,0.000188,-0.000130,-0.000243
9.3250,3.000000,0.000000,0.000000,2.987737,-0.004615,0.000593,2.989264,-0.002425,0.002077,0.000338,-0.000920,-0.004050,-0.000304,0.004927,0.000173,-0.005204,-0.006271,-0.000634,0.023504,0.021847,0.023999,-0.004750,-0.003545,0.001383,-0.007581,0.001667,0.004094,-0.001110,0.005735,0.000000,4.511651,-0.000650,-0.000514,-0.000619,4.514344,0.000059,-0.000189,-0.000301
9.3300,3.000000,0.000000,0.000000,2.987711,-0.004646,0.000590,2.989121,-0.002405,0.002159,0.000314,-0.000937,-0.004043,-0.000331,0.004943,0.000211,-0.005249,-0.006287,-0.000620,0.024842,0.023019,0.025859,-0.004734,-0.003819,0.001076,0.002217,-0.001125,0.005160,-0.001110,0.005735,0.000000,4.511651,-0.000280,0.000008,-0.000460,4.513930,0.000007,-0.000159,-0.000326
9.3350,3.000000,0.000000,0.000000,2.987685,-0.004678,0.000587,2.989121,-0.002405,0.002159,0.000290,-0.000956,-0.004038,-0.000294,0.004937,0.000171,-0.005295,-0.006302,-0.000609,0.024842,0.023019,0.025859,-0.004817,-0.004048,0.000750,0.000890,0.001012,-0.001955,-0.001110,0.005735,0.000000,4.511651,-0.000280,0.000008,-0.000460,4.513580,-0.000037,-0.000133,-0.000346
9.3400,3.000000,0.000000,0.000000,2.987658,-0.004709,0.000584,2.989263,-0.002322,0.002180,0.000266,-0.000977,-0.004034,-0.000277,0.004894,0.000248,-0.005342,-0.006316,-0.000602,0.026319,0.021540,0.027024,-0.004926,-0.004193,0.000406,-0.002628,-0.003999,0.004847,-0.001110,0.005735,0.000000,4.511651,-0.000116,0.000186,-0.000462,4.513284,-0.000049,-0.000084,-0.000364
9.3450,3.000000,0.000000,0.000000,2.987631,-0.004741,0.000581,2.989263,-0.002322,0.002180,0.000242,-0.000998,-0.004032,-0.000408,0.004881,0.000273,-0.005390,-0.006329,-0.000597,0.026319,0.021540,0.027024,-0.005059,-0.004267,0.000049,-0.009349,-0.003612,0.003257,-0.001110,0.005735,0.000000,4.511651,-0.000116,0.000186,-0.000462,4.513033,-0.000059,-0.000043,-0.000379
9.3500,3.000000,0.000000,0.000000,2.987604,-0.004772,0.000578,2.989503,-0.002511,0.002381,0.000216,-0.001019,-0.004032,-0.000418,0.004789,0.000230,-0.005439,-0.006341,-0.000594,0.028141,0.021571,0.028607,-0.005181,-0.004208,-0.000224,-0.003656,-0.008200,-0.004081,-0.001110,0.005735,0.000000,4.511651,-0.000031,0.000455,0.000204,4.512821,-0.000055,0.000034,-0.000289
9.3550,3.000000,0.000000,0.000000,2.987577,-0.004804,0.000575,2.989503,-0.002511,0.002381,0.000190,-0.001040,-0.004033,-0.000576,0.004816,0.000296,-0.005489,-0.006351,-0.000594,0.028141,0.021571,0.028607,-0.005296,-0.004039,-0.000426,-0.010686,-0.004044,0.002740,-0.001110,0.005735,0.000000,4.511651,-0.000031,0.000455,0.000204,4.512641,-0.000051,0.000098,-0.000214
9.3600,3.000000,0.000000,0.000000,2.987550,-0.004836,0.000572,2.989643,-0.002809,0.002158,0.000164,-0.001060,-0.004035,-0.000629,0.004839,0.000230,-0.005540,-0.006360,-0.000595,0.030283,0.021294,0.026519,-0.005301,-0.003852,-0.000546,-0.009069,-0.002355,-0.006075,-0.001110,0.005735,0.000000,4.511651,0.000267,0.000163,0.000347,4.512489,-0.000002,0.000108,-0.000128
9.3650,3.000000,0.000000,0.000000,2.987522,-0.004868,0.000569,2.989643,-0.002809,0.002158,0.000137,-0.001079,-0.004038,-0.000707,0.004797,0.000292,-0.005592,-0.006368,-0.000598,0.030283,0.021294,0.026519,-0.005214,-0.003650,-0.000598,-0.006186,-0.005134,0.001838,-0.001110,0.005735,0.000000,4.511651,0.000267,0.000163,0.000347,4.512360,0.000039,0.000117,-0.000055
9.3700,3.000000,0.000000,0.000000,2.987494,-0.004899,0.000566,2.989805,-0.002941,0.002341,0.000111,-0.001098,-0.004041,-0.000815,0.004747,0.000265,-0.005645,-0.006375,-0.000602,0.031437,0.022136,0.027614,-0.005036,-0.003399,-0.000630,-0.008258,-0.004115,-0.002721,-0.001110,0.005735,0.000000,4.511651,0.000303,0.000307,0.000076,4.512251,0.000080,0.000146,-0.000035
9.3750,3.000000,0.000000,0.000000,2.987466,-0.004931,0.000563,2.989805,-0.002941,0.002341,0.000086,-0.001115,-0.004044,-0.000887,0.004756,0.000394,-0.005699,-0.006380,-0.000607,0.031437,0.022136,0.027614,-0.004782,-0.003104,-0.000647,-0.011883,-0.000055,0.010114,-0.001110,0.005735,0.000000,4.511651,0.000303,0.000307,0.000076,4.512159,0.000114,0.000171,-0.000018
9.3800,3.000000,0.000000,0.000000,2.987437,-0.004963,0.000560,2.989561,-0.002892,0.002172,0.000062,-0.001130,-0.004047,-0.000890,0.004873,0.000400,-0.005754,-0.006384,-0.000612,0.031494,0.022574,0.025655,-0.004530,-0.002917,-0.000738,-0.002950,0.006111,0.004398,-0.001110,0.005735,0.000000,4.511651,0.000110,-0.000234,-0.000531,4.512081,0.000113,0.000109,-0.000096
9.3850,3.000000,0.000000,0.000000,2.987409,-0.004995,0.000557,2.989561,-0.002892,0.002172,0.000040,-0.001145,-0.004051,-0.001057,0.004829,0.000381,-0.005809,-0.006387,-0.000619,0.031494,0.022574,0.025655,-0.004278,-0.002820,-0.000892,-0.014576,-0.000030,-0.001076,-0.001110,0.005735,0.000000,4.511651,0.000110,-0.000234,-0.000531,4.512015,0.000113,0.000056,-0.000163
9.3900,3.000000,0.000000,0.000000,2.987380,-0.005027,0.000554,2.989400,-0.003036,0.002110,0.000018,-0.001159,-0.004055,-0.001172,0.004800,0.000392,-0.005865,-0.006389,-0.000626,0.030007,0.021602,0.023410,-0.003797,-0.002698,-0.001042,-0.016580,-0.000791,-0.000929,-0.001110,0.005735,0.000000,4.511651,0.000784,0.000154,-0.000139,4.511959,0.000216,0.000071,-0.000159
9.3950,3.000000,0.000000,0.000000,2.987350,-0.005059,0.000551,2.989400,-0.003036,0.002110,-0.000001,-0.001172,-0.004061,-0.001145,0.004667,0.000424,-0.005922,-0.006389,-0.000633,0.030007,0.021602,0.023410,-0.003121,-0.002553,-0.001190,-0.005916,-0.009611,0.001211,-0.001110,0.005735,0.000000,4.511651,0.000784,0.000154,-0.000139,4.511912,0.000303,0.000084,-0.000156
9.4000,3.000000,0.000000,0.000000,2.987321,-0.005091,0.000548,2.989316,-0.003468,0.002016,-0.000016,-0.001185,-0.004067,-0.001110,0.004633,0.000460,-0.005980,-0.006389,-0.000634,0.029885,0.019300,0.022061,-0.002542,-0.002290,-0.001384,0.001203,-0.006650,0.003117,-0.001601,0.005538,0.000000,4.515719,0.000018,0.000531,-0.000483,4.512496,0.000259,0.000152,-0.000207
9.4050,3.000000,0.000000,0.000000,2.987291,-0.005123,0.000545,2.989316,-0.003468,0.002016,-0.000029,-0.001197,-0.004073,-0.001078,0.004645,0.000496,-0.006038,-0.006388,-0.000630,0.029885,0.019300,0.022061,-0.002046,-0.001928,-0.001619,0.005146,-0.000489,0.004142,-0.001601,0.005538,0.000000,4.515719,0.000018,0.000531,-0.000483,4.512991,0.000222,0.000210,-0.000249
9.4100,3.000000,0.000000,0.000000,2.987261,-0.005155,0.000541,2.989284,-0.003448,0.001950,-0.000039,-0.001206,-0.004082,-0.001091,0.004651,0.000524,-0.006097,-0.006386,-0.000621,0.030698,0.020136,0.022759,-0.001667,-0.001515,-0.001903,0.004132,-0.003775,0.003908,-0.001601,0.005538,0.000000,4.515719,-0.000120,0.000398,-0.000586,4.513410,0.000170,0.000239,-0.000301
9.4150,3.000000,0.000000,0.000000,2.987230,-0.005187,0.000538,2.989284,-0.003448,0.001950,-0.000048,-0.001214,-0.004091,-0.001067,0.004621,0.000434,-0.006156,-0.006384,-0.000609,0.030698,0.020136,0.022759,-0.001388,-0.001060,-0.002228,0.004115,-0.002090,-0.007769,-0.001601,0.005538,0.000000,4.515719,-0.000120,0.000398,-0.000586,4.513764,0.000125,0.000264,-0.000345
9.4200,3.000000,0.000000,0.000000,2.987199,-0.005219,0.000535,2.989110,-0.003297,0.001852,-0.000055,-0.001219,-0.004102,-0.001016,0.004593,0.000461,-0.006215,-0.006382,-0.000593,0.029046,0.021335,0.022132,-0.001262,-0.000592,-0.002530,0.008161,-0.001211,-0.001210,-0.001601,0.005538,0.000000,4.515719,-0.000326,0.000315,-0.000182,4.514065,0.000056,0.000271,-0.000320
9.4250,3.000000,0.000000,0.000000,2.987168,-0.005251,0.000532,2.989110,-0.003297,0.001852,-0.000061,-0.001222,-0.004115,-0.001015,0.004542,0.000528,-0.006275,-0.006379,-0.000574,0.029046,0.021335,0.022132,-0.001268,-0.000113,-0.002812,0.010140,-0.005190,0.006125,-0.001601,0.005538,0.000000,4.515719,-0.000326,0.000315,-0.000182,4.514319,-0.000003,0.000278,-0.000299
9.4300,3.000000,0.000000,0.000000,2.987137,-0.005283,0.000529,2.988946,-0.003345,0.001781,-0.000067,-0.001223,-0.004129,-0.000923,0.004491,0.000584,-0.006335,-0.006375,-0.000553,0.028550,0.020726,0.022388,-0.001445,0.000484,-0.003195,0.011250,-0.008188,0.008823,-0.001601,0.005538,0.000000,4.515719,-0.000503,0.000721,-0.001002,4.514534,-0.000079,0.000346,-0.000407
9.4350,3.000000,0.000000,0.000000,2.987105,-0.005314,0.000527,2.988946,-0.003345,0.001781,-0.000074,-0.001220,-0.004145,-0.001019,0.004510,0.000544,-0.006395,-0.006372,-0.000530,0.028550,0.020726,0.022388,-0.001767,0.001180,-0.003665,-0.001079,-0.003342,0.000760,-0.001601,0.005538,0.000000,4.515719,-0.000503,0.000721,-0.001002,4.514716,-0.000144,0.000404,-0.000498
9.4400,3.000000,0.000000,0.000000,2.987073,-0.005346,0.000524,2.988801,-0.003405,0.002008,-0.000083,-0.001214,-0.004163,-0.001119,0.004478,0.000624,-0.006455,-0.006368,-0.000506,0.027963,0.021078,0.023020,-0.001895,0.001904,-0.004208,-0.009500,-0.003440,0.008429,-0.001601,0.005538,0.000000,4.515719,0.000422,0.000513,-0.001005,4.514870,-0.000057,0.000420,-0.000576
9.4450,3.000000,0.000000,0.000000,2.987041,-0.005378,0.000521,2.988801,-0.003405,0.002008,-0.000093,-0.001205,-0.004184,-0.001037,0.004473,0.000594,-0.006515,-0.006364,-0.000480,0.027963,0.021078,0.023020,-0.001859,0.002654,-0.004814,-0.000828,-0.005504,0.001652,-0.001601,0.005538,0.000000,4.515719,0.000422,0.000513,-0.001005,4.515000,0.000016,0.000434,-0.000642
9.4500,3.000000,0.000000,0.000000,2.987008,-0.005410,0.000519,2.988634,-0.003301,0.001883,-0.000102,-0.001192,-0.004208,-0.001019,0.004495,0.000551,-0.006574,-0.006359,-0.000452,0.027843,0.021855,0.021743,-0.001843,0.003394,-0.005344,0.000535,-0.000930,-0.003109,-0.001601,0.005538,0.000000,4.515719,-0.000042,0.000401,-0.000123,4.515111,0.000007,0.000429,-0.000562
9.4550,3.000000,0.000000,0.000000,2.986975,-0.005442,0.000517,2.988634,-0.003301,0.001883,-0.000111,-0.001175,-0.004235,-0.001069,0.004473,0.000645,-0.006632,-0.006354,-0.000424,0.027843,0.021855,0.021743,-0.001844,0.004127,-0.005810,-0.003432,-0.002986,0.007772,-0.001601,0.005538,0.000000,4.515719,-0.000042,0.000401,-0.000123,4.515204,-0.000000,0.000425,-0.000495
9.4600,3.000000,0.000000,0.000000,2.986942,-0.005473,0.000515,2.988844,-0.003505,0.001756,-0.000120,-0.001154,-0.004264,-0.000993,0.004502,0.000649,-0.006690,-0.006348,-0.000395,0.029783,0.020985,0.023578,-0.001873,0.004816,-0.006302,0.001029,0.002266,0.003374,-0.001601,0.005538,0.000000,4.515719,-0.000084,0.000260,-0.000667,4.515283,-0.000013,0.000400,-0.000521
9.4650,3.000000,0.000000,0.000000,2.986909,-0.005505,0.000513,2.988844,-0.003505,0.001756,-0.000130,-0.001130,-0.004296,-0.001117,0.004557,0.000763,-0.006746,-0.006342,-0.000365,0.029783,0.020985,0.023578,-0.001927,0.005468,-0.006815,-0.003379,0.004515,0.011829,-0.001601,0.005538,0.000000,4.515719,-0.000084,0.000260,-0.000667,4.515350,-0.000024,0.000378,-0.000544
9.4700,3.000000,0.000000,0.000000,2.986875,-0.005537,0.000511,2.988900,-0.003504,0.001631,-0.000139,-0.001103,-0.004330,-0.001117,0.004524,0.000783,-0.006802,-0.006335,-0.000335,0.031103,0.023905,0.024911,-0.002041,0.006121,-0.007398,0.004890,-0.000066,0.007093,-0.001601,0.005538,0.000000,4.515719,-0.000202,0.000383,-0.001028,4.515407,-0.000051,0.000379,-0.000618
9.4750,3.000000,0.000000,0.000000,2.986841,-0.005569,0.000509,2.988900,-0.003504,0.001631,-0.000149,-0.001072,-0.004367,-0.001093,0.004649,0.000764,-0.006856,-0.006328,-0.000304,0.031103,0.023905,0.024911,-0.002207,0.006776,-0.008040,0.008428,0.005780,0.000839,-0.001601,0.005538,0.000000,4.515719,-0.000202,0.000383,-0.001028,4.515455,-0.000075,0.000380,-0.000681
9.4800,3.000000,0.000000,0.000000,2.986807,-0.005600,0.000508,2.989008,-0.003424,0.001875,-0.000160,-0.001038,-0.004407,-0.001100,0.004695,0.000718,-0.006908,-0.006321,-0.000272,0.032941,0.025280,0.027244,-0.002423,0.007382,-0.008617,0.004911,0.002573,-0.003414,-0.001601,0.005538,0.000000,4.515719,-0.000219,0.000195,-0.000230,4.515495,-0.000097,0.000351,-0.000612
9.4850,3.000000,0.000000,0.000000,2.986772,-0.005632,0.000506,2.989008,-0.003424,0.001875,-0.000172,-0.001001,-0.004450,-0.001161,0.004629,0.000655,-0.006959,-0.006312,-0.000240,0.032941,0.025280,0.027244,-0.002681,0.007946,-0.009139,-0.004174,0.003967,-0.007365,-0.001601,0.005538,0.000000,4.515719,-0.000219,0.000195,-0.000230,4.515530,-0.000116,0.000327,-0.000553
9.4900,3.000000,0.000000,0.000000,2.986738,-0.005663,0.000505,2.988865,-0.003429,0.001877,-0.000186,-0.000961,-0.004496,-0.001095,0.004639,0.000640,-0.007008,-0.006304,-0.000208,0.031343,0.025240,0.026484,-0.002926,0.008479,-0.009595,0.001274,0.003124,-0.004780,-0.001601,0.005538,0.000000,4.515719,-0.000081,0.000209,-0.000099,4.515559,-0.000110,0.000309,-0.000483
9.4950,3.000000,0.000000,0.000000,2.986702,-0.005695,0.000504,2.988865,-0.003429,0.001877,-0.000200,-0.000919,-0.004544,-0.001037,0.004648,0.000505,-0.007056,-0.006294,-0.000176,0.031343,0.025240,0.026484,-0.003162,0.008986,-0.009995,0.010141,0.004475,-0.015032,-0.001601,0.005538,0.000000,4.515719,-0.000081,0.000209,-0.000099,4.515584,-0.000106,0.000294,-0.000424
9.5000,3.000000,0.000000,0.000000,2.986667,-0.005726,0.000503,2.989006,-0.003568,0.002106,-0.000216,-0.000874,-0.004594,-0.001181,0.004729,0.000445,-0.007101,-0.006284,-0.000159,0.031544,0.025250,0.027345,-0.003286,0.009413,-0.010226,-0.004820,0.006925,-0.014898,-0.000520,0.005248,0.000000,4.506232,0.000217,-0.000007,0.000746,4.514148,-0.000056,0.000248,-0.000245
9.5050,3.000000,0.000000,0.000000,2.986632,-0.005758,0.000502,2.989006,-0.003568,0.002106,-0.000232,-0.000827,-0.004645,-0.001230,0.004625,0.000416,-0.007143,-0.006274,-0.000155,0.031544,0.025250,0.027345,-0.003318,0.009773,-0.010313,-0.005190,0.002211,-0.011773,-0.000520,0.005248,0.000000,4.506232,0.000217,-0.000007,0.000746,4.512933,-0.000014,0.000208,-0.000093
9.5100,3.000000,0.000000,0.000000,2.986596,-0.005789,0.000502,2.989046,-0.003887,0.002023,-0.000249,-0.000778,-0.004696,-0.001273,0.004578,0.000488,-0.007184,-0.006262,-0.000163,0.029864,0.023629,0.026624,-0.003264,0.010156,-0.010440,-0.004034,0.002228,-0.000322,-0.000520,0.005248,0.000000,4.506232,0.000235,0.000301,-0.000365,4.511904,0.000024,0.000223,-0.000134
9.5150,3.000000,0.000000,0.000000,2.986560,-0.005820,0.000501,2.989046,-0.003887,0.002023,-0.000265,-0.000727,-0.004749,-0.001378,0.004640,0.000469,-0.007222,-0.006250,-0.000180,0.029864,0.023629,0.026624,-0.003137,0.010561,-0.010600,-0.009066,0.010885,-0.003290,-0.000520,0.005248,0.000000,4.506232,0.000235,0.000301,-0.000365,4.511033,0.000056,0.000235,-0.000170
9.5200,3.000000,0.000000,0.000000,2.986524,-0.005852,0.000500,2.988889,-0.003952,0.001872,-0.000281,-0.000675,-0.004802,-0.001342,0.004670,0.000391,-0.007258,-0.006236,-0.000205,0.029386,0.023370,0.026149,-0.002930,0.010920,-0.010703,-0.004420,0.006509,-0.007613,-0.000520,0.005248,0.000000,4.506232,0.000293,0.000062,0.000219,4.510296,0.000093,0.000208,-0.000110
9.5250,3.000000,0.000000,0.000000,2.986488,-0.005883,0.000499,2.988889,-0.003952,0.001872,-0.000296,-0.000620,-0.004855,-0.001377,0.004633,0.000420,-0.007291,-0.006222,-0.000237,0.029386,0.023370,0.026149,-0.002654,0.011240,-0.010759,-0.008213,0.004162,0.000529,-0.000520,0.005248,0.000000,4.506232,0.000293,0.000062,0.000219,4.509672,0.000123,0.000186,-0.000059
9.5300,3.000000,0.000000,0.000000,2.986451,-0.005914,0.000498,2.988867,-0.003855,0.002097,-0.000309,-0.000564,-0.004909,-0.001378,0.004640,0.000436,-0.007321,-0.006208,-0.000274,0.028944,0.024101,0.026240,-0.002272,0.011544,-0.010899,-0.007078,0.005711,0.003511,-0.000520,0.005248,0.000000,4.506232,0.000432,0.000125,-0.000636,4.509144,0.000171,0.000176,-0.000148
9.5350,3.000000,0.000000,0.000000,2.986415,-0.005945,0.000496,2.988867,-0.003855,0.002097,-0.000320,-0.000506,-0.004963,-0.001313,0.004759,0.000317,-0.007349,-0.006193,-0.000317,0.028944,0.024101,0.026240,-0.001801,0.011834,-0.011109,-0.000233,0.014165,-0.008175,-0.000520,0.005248,0.000000,4.506232,0.000432,0.000125,-0.000636,4.508697,0.000211,0.000168,-0.000223
9.5400,3.000000,0.000000,0.000000,2.986378,-0.005976,0.000495,2.988712,-0.004139,0.002269,-0.000329,-0.000447,-0.005019,-0.001311,0.004862,0.000350,-0.007373,-0.006177,-0.000363,0.028968,0.022448,0.028753,-0.001330,0.011957,-0.011336,-0.001962,0.015897,0.000064,-0.000520,0.005248,0.000000,4.506232,0.000209,-0.000465,-0.000341,4.508319,0.000211,0.000071,-0.000241
9.5450,3.000000,0.000000,0.000000,2.986341,-0.006007,0.000493,2.988712,-0.004139,0.002269,-0.000336,-0.000387,-0.005076,-0.001436,0.004913,0.000218,-0.007395,-0.006161,-0.000413,0.028968,0.022448,0.028753,-0.000859,0.011938,-0.011578,-0.012112,0.013497,-0.011792,-0.000520,0.005248,0.000000,4.506232,0.000209,-0.000465,-0.000341,4.507998,0.000210,-0.000011,-0.000256
9.5500,3.000000,0.000000,0.000000,2.986304,-0.006038,0.000491,2.988407,-0.004294,0.002290,-0.000340,-0.000328,-0.005134,-0.001327,0.004875,0.000191,-0.007414,-0.006144,-0.000466,0.027542,0.021662,0.030497,-0.000397,0.011956,-0.011738,-0.000901,0.003803,-0.007637,-0.000520,0.005248,0.000000,4.506232,0.000187,0.000130,0.000310,4.507727,0.000207,0.000011,-0.000169
9.5550,3.000000,0.000000,0.000000,2.986267,-0.006068,0.000489,2.988407,-0.004294,0.002290,-0.000342,-0.000268,-0.005192,-0.001333,0.004937,0.000160,-0.007430,-0.006127,-0.000522,0.027542,0.021662,0.030497,0.000058,0.012006,-0.011829,0.003908,0.004604,-0.005902,-0.000520,0.005248,0.000000,4.506232,0.000187,0.000130,0.000310,4.507498,0.000204,0.000029,-0.000096
9.5600,3.000000,0.000000,0.000000,2.986230,-0.006099,0.000486,2.988585,-0.004324,0.002120,-0.000342,-0.000208,-0.005252,-0.001362,0.004919,0.000054,-0.007443,-0.006110,-0.000579,0.029174,0.022893,0.030216,0.000487,0.012143,-0.011793,0.001284,-0.001110,-0.012968,-0.000520,0.005248,0.000000,4.506232,0.000126,0.000358,0.000776,4.507303,0.000192,0.000080,0.000038
9.5650,3.000000,0.000000,0.000000,2.986193,-0.006130,0.000483,2.988585,-0.004324,0.002120,-0.000339,-0.000147,-0.005311,-0.001334,0.005007,-0.000010,-0.007453,-0.006094,-0.000639,0.029174,0.022893,0.030216,0.000893,0.012354,-0.011650,-0.002357,0.008077,-0.012666,-0.000520,0.005248,0.000000,4.506232,0.000126,0.000358,0.000776,4.507139,0.000182,0.000122,0.000151
9.5700,3.000000,0.000000,0.000000,2.986155,-0.006160,0.000480,2.988834,-0.004262,0.002225,-0.000335,-0.000085,-0.005369,-0.001323,0.005000,-0.000041,-0.007460,-0.006077,-0.000700,0.030428,0.023556,0.030368,0.001258,0.012547,-0.011449,0.002797,0.004504,-0.009259,-0.000520,0.005248,0.000000,4.506232,0.000063,0.000052,0.000554,4.507000,0.000163,0.000112,0.000213
9.5750,3.000000,0.000000,0.000000,2.986118,-0.006190,0.000476,2.988834,-0.004262,0.002225,-0.000328,-0.000023,-0.005426,-0.001341,0.005011,-0.000168,-0.007464,-0.006061,-0.000762,0.030428,0.023556,0.030368,0.001589,0.012723,-0.011198,-0.005551,0.004247,-0.016831,-0.000520,0.005248,0.000000,4.506232,0.000063,0.000052,0.000554,4.506882,0.000148,0.000102,0.000265
9.5800,3.000000,0.000000,0.000000,2.986081,-0.006221,0.000473,2.988788,-0.004265,0.002435,-0.000321,0.000041,-0.005482,-0.001349,0.004964,-0.000187,-0.007465,-0.006044,-0.000825,0.030284,0.022442,0.028954,0.001962,0.012933,-0.010868,-0.001670,0.001370,-0.011732,-0.000520,0.005248,0.000000,4.506232,0.000272,0.000227,0.000818,4.506782,0.000167,0.000122,0.000350
9.5850,3.000000,0.000000,0.000000,2.986043,-0.006251,0.000468,2.988788,-0.004265,0.002435,-0.000311,0.000106,-0.005536,-0.001309,0.005077,-0.000270,-0.007463,-0.006029,-0.000889,0.030284,0.022442,0.028954,0.002371,0.013170,-0.010470,0.006116,0.005447,-0.015380,-0.000520,0.005248,0.000000,4.506232,0.000272,0.000227,0.000818,4.506698,0.000183,0.000138,0.000422
