time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
6.5550,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8408e31d68561p+1,0x1.816517d4b1db3p+1,0x1.7cd7992041c73p+1,0x1.8421d611c4d01p+1,0x1.815f6448e3e4ep+1,0x1.7d0765515773ep+1,0x1.26388216b3defp-7,-0x1.d0d700457cd26p-8,-0x1.5964f5bc0ea98p-9,0x1.0e35a2p-6,-0x1.4ecd28p-7,-0x1.c211eep-16,0x1.218859191c19dp-5,0x1.0f894f99a4ec7p-4,0x1.25256a475c679p-5,0x1.d087302825dd7p-5,0x1.4a97ca22a959bp-4,0x1.0b92cd9ac398cp-4,-0x1.b8047f3418326p-8,0x1.a548f57bed944p-8,-0x1.65253e95bb31bp-12,-0x1.9b61ff2a76696p-8,0x1.b68dee060e453p-8,0x1.e89dde2d7d69ep-17,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.50c710ee9c98bp-17,-0x1.f5b24c9ad820fp-17,0x1.38beacac88b88p-20,0x1.2147bbc6b4a96p+2,0x1.7aebf94eap-20,-0x1.ca515c2ff8p-18,0x1.423c2651p-20,-0x1.1e68ee79a2d22p-4,-0x1.689f2a6c2c199p-4,0x1.fa4abdcbd4cp-7,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3f3c2999a76eap+3,-0x1.a12424cab8b0dp-8,0x1.bc294fe54d15dp-8,0x1.1c0d00079cecp-17,0x1.6370df3c0f3e3p+4,-0x1.4f79f03d5153cp-1,-0x1.507d5c23d8b26p+5,0x1.83f72b3cb3398p+1,0x1.814412c0b046ap+1,0x1.7cc616a7e97aep+1,0x1.8f987d0f96c8p-5,-0x1.a2ae5787efe38p-7,0x1.56caddbfbc02fp-3
6.5600,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.840ead8596eb2p+1,0x1.816ff45cffae9p+1,0x1.7cdd7608c8534p+1,0x1.842db62ee2b53p+1,0x1.8175794097ebap+1,0x1.7d12b7331a4ep+1,0x1.251efb27740b2p-7,-0x1.cebb857eac506p-8,-0x1.59946b25b775dp-9,0x1.0da83cp-6,-0x1.4db396p-7,-0x1.c6d894p-16,0x1.1eab238369d52p-5,0x1.0dbbb7116c621p-4,0x1.25c76db74bb5ep-5,0x1.cabdf3c7e1165p-5,0x1.46f024596ead5p-4,0x1.0b9701b1dce15p-4,-0x1.b7cf6fe7e1e56p-8,0x1.a4839c4d916f2p-8,-0x1.63ee0911c3b43p-12,-0x1.9b2476d274502p-8,0x1.b5c15ea20ac69p-8,0x1.07879ca83af82p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.1072d6f5c568dp-16,-0x1.5c94bcec97b22p-16,0x1.363705b69febp-20,0x1.2145710923adp+2,0x1.e63ffceeap-20,-0x1.e366681bfp-18,0x1.411f5576e8p-20,-0x1.1d1aa00869282p-4,-0x1.674350a6305d4p-4,0x1.f07f689a48cp-7,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3f39abd6bbecfp+3,-0x1.a0ef157e8263dp-8,0x1.bb63f6b6f0f0bp-8,0x1.42f3b0868c9cp-17,0x1.6387477e93571p+4,-0x1.4c7fcdcd9a03dp-1,-0x1.507794de337cep+5,0x1.840309fa06b55p+1,0x1.815a28c3ce684p+1,0x1.7cd1bf883f177p+1,0x1.950280d15ad76p-5,-0x1.8d130501139e9p-7,0x1.54e57a00a4648p-3
6.5650,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.84146943bd63p+1,0x1.817abe6e8fbd2p+1,0x1.7ce3562ed11c7p+1,0x1.842db62ee2b53p+1,0x1.8175794097ebap+1,0x1.7d12b7331a4ep+1,0x1.240596043de11p-7,-0x1.cca107bd9b0c3p-8,-0x1.59c3bc8dd7f14p-9,0x1.0d1b8ap-6,-0x1.4c9b3cp-7,-0x1.cafe92p-16,0x1.1bd145c0c4f0ep-5,0x1.0befdbc8e994dp-4,0x1.26664ece87524p-5,0x1.cabdf3c7e1165p-5,0x1.46f024596ead5p-4,0x1.0b9701b1dce15p-4,-0x1.b78b67b8ddd58p-8,0x1.a3b3733a8cdd6p-8,-0x1.62b7e47ee124dp-12,-0x1.9ae4217dab428p-8,0x1.b4f316c66ce27p-8,0x1.1ab0e229a6423p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.1072d6f5c568dp-16,-0x1.5c94bcec97b22p-16,0x1.363705b69febp-20,0x1.2143805edf5a1p+2,0x1.9c9b5ed63p-19,-0x1.199d3daddp-17,0x1.3fd616e5c8p-20,-0x1.1bcd4a4359f4ep-4,-0x1.65e8152ec3c12p-4,0x1.e83b74d02a8p-7,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3f378ffc45239p+3,-0x1.a0ab0d4f7e53fp-8,0x1.ba93cda3ec5efp-8,0x1.69b842e2de88p-17,0x1.6387477e93571p+4,-0x1.4c7fcdcd9a03dp-1,-0x1.507794de337cep+5,0x1.840309fa06b55p+1,0x1.815a28c3ce684p+1,0x1.7cd1bf883f177p+1,0x1.950280d15ad76p-5,-0x1.8d130501139e9p-7,0x1.54e57a00a4648p-3
6.5700,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.841a1668f98fep+1,0x1.8185761b31601p+1,0x1.7ce93982501f2p+1,0x1.84395b1b26c8p+1,0x1.818b43cf90285p+1,0x1.7d1e16aa4d449p+1,0x1.22ec5c427aa68p-7,-0x1.ca8794d87acedp-8,-0x1.59f2ea5576b77p-9,0x1.0c8efp-6,-0x1.4b82d2p-7,-0x1.ce7e5p-16,0x1.18fabd549366cp-5,0x1.0a25bcf57a85cp-4,0x1.27028acaf2e5p-5,0x1.c50242e94567bp-5,0x1.434f873fce3acp-4,0x1.0b967d8751097p-4,-0x1.b71815f3ec40ap-8,0x1.a2c0e14b674dep-8,-0x1.6182fb34221fep-12,-0x1.9a8b71890f0f1p-8,0x1.b41344fc8923bp-8,0x1.2dca07a4587c2p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.781b0723948b3p-16,-0x1.bdbf4504e7d28p-16,0x1.336765d9ec1f2p-20,0x1.2141dbf3e1937p+2,0x1.1608fef05p-18,-0x1.3b669f7e6cp-17,0x1.3ebf63dbe4p-20,-0x1.1a80e6f7f1e0dp-4,-0x1.648d71760ac26p-4,0x1.e142c301c04p-7,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3f35c70268f2ap+3,-0x1.a037bb8a8cbf1p-8,0x1.b9a13bb4c6cf7p-8,0x1.90556c3abf26p-17,0x1.6387477e93571p+4,-0x1.4c7fcdcd9a03dp-1,-0x1.507794de337cep+5,0x1.840ead8596eb2p+1,0x1.816ff45cffae9p+1,0x1.7cdd7608c8534p+1,0x1.9a67288fd9f4bp-5,-0x1.777c7db7943bfp-7,0x1.5389ae00e7556p-3
6.5750,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.841fb5065c889p+1,0x1.81901b74abd5ap+1,0x1.7cef1ff5ba94ap+1,0x1.84395b1b26c8p+1,0x1.818b43cf90285p+1,0x1.7d1e16aa4d449p+1,0x1.21d36c265abddp-7,-0x1.c86f58d9973dep-8,-0x1.5a21f56ca8f6ep-9,0x1.0c032ep-6,-0x1.4a6bcep-7,-0x1.d15fd4p-16,0x1.162787d218a9ap-5,0x1.085d59d4e36dcp-4,0x1.279c8bad30e51p-5,0x1.c50242e94567bp-5,0x1.434f873fce3acp-4,0x1.0b967d8751097p-4,-0x1.b67cbd1502c33p-8,0x1.a1b12ec4e425p-8,-0x1.604f1edd2d08ep-12,-0x1.9a12be6fbe04fp-8,0x1.b31c3efa00141p-8,0x1.40d43a76e02e1p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.781b0723948b3p-16,-0x1.bdbf4504e7d28p-16,0x1.336765d9ec1f2p-20,0x1.2140781399936p+2,0x1.92a7af2f58p-18,-0x1.7602185168p-17,0x1.3d700cb96p-20,-0x1.193584e10dee2p-4,-0x1.63337b2317029p-4,0x1.db626ba1f0cp-7,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3f344430046dp+3,-0x1.9f9c62aba341ap-8,0x1.b891892e43a69p-8,0x1.b6d0f7196206p-17,0x1.6387477e93571p+4,-0x1.4c7fcdcd9a03dp-1,-0x1.507794de337cep+5,0x1.840ead8596eb2p+1,0x1.816ff45cffae9p+1,0x1.7cdd7608c8534p+1,0x1.9a67288fd9f4bp-5,-0x1.777c7db7943bfp-7,0x1.5389ae00e7556p-3
6.5800,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8425452ceaf9bp+1,0x1.819aae8cbe971p+1,0x1.7cf5097da471cp+1,0x1.8444c560dcc0bp+1,0x1.81a0c4859a6edp+1,0x1.7d298382a2ff1p+1,0x1.20badf4e8e84cp-7,-0x1.c65879086c077p-8,-0x1.5a50de9a3ca6p-9,0x1.0b767ep-6,-0x1.4954e6p-7,-0x1.d5fba4p-16,0x1.1357a2a6e2c36p-5,0x1.0696b1893164cp-4,0x1.2834ab2bcb1dap-5,0x1.bf5410ad9a941p-5,0x1.3fb5f12cc11b5p-4,0x1.0b956c8116bdep-4,-0x1.b59bd9aa63bep-8,0x1.a06ef5f8b3cdp-8,-0x1.5f1c860d02ce1p-12,-0x1.9967f1d3e095fp-8,0x1.b200cdd24d694p-8,0x1.53c220492f752p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.dc73d09dbedbp-16,-0x1.0dfb83ad1beb5p-15,0x1.305e2e589ee52p-20,0x1.213f4ad57da2fp+2,0x1.fc24ba2178p-18,-0x1.a79e4283e4p-17,0x1.3c5430b188p-20,-0x1.17eb30821397cp-4,-0x1.61da4495477b3p-4,0x1.d66f57ce0a4p-7,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3f32fcbffc516p+3,-0x1.9ebb7f41043c7p-8,0x1.b74f5062134e9p-8,0x1.dd24111ea96p-17,0x1.639d83315310cp+4,-0x1.4987c8435f078p-1,-0x1.5071d84bad4e5p+5,0x1.841a1668f98fep+1,0x1.8185761b31601p+1,0x1.7ce93982501f2p+1,0x1.9fc61439c1dbcp-5,-0x1.61ed8119caa71p-7,0x1.529078ec28971p-3
6.5850,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.842ac6ed9c64ap+1,0x1.81a52f75203cep+1,0x1.7cfaf6106d001p+1,0x1.8444c560dcc0bp+1,0x1.81a0c4859a6edp+1,0x1.7d298382a2ff1p+1,0x1.1fa2e23d7c307p-7,-0x1.c443360f91e2dp-8,-0x1.5a7fa7268f0bap-9,0x1.0aeacap-6,-0x1.483f9cp-7,-0x1.d9fafp-16,0x1.108b0b20770c2p-5,0x1.04d1c31ced323p-4,0x1.28cb353369356p-5,0x1.bf5410ad9a941p-5,0x1.3fb5f12cc11b5p-4,0x1.0b956c8116bdep-4,-0x1.b48018c946a7ep-8,0x1.9f01f87b2631dp-8,-0x1.5deb022c23668p-12,-0x1.9886b160aa32cp-8,0x1.b0bdd2170e83fp-8,0x1.66a0d6bcdd366p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.dc73d09dbedbp-16,-0x1.0dfb83ad1beb5p-15,0x1.305e2e589ee52p-20,0x1.213e4bd66bb4ap+2,0x1.4a8b94af98p-17,-0x1.ef721b8df8p-17,0x1.3af56ecddp-20,-0x1.16a208e3e2042p-4,-0x1.6081f95c824d4p-4,0x1.d2450b12a44p-7,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.3f31e7947986p+3,-0x1.9d9fbe5fe7265p-8,0x1.b5e252e485b36p-8,0x1.01aa469d4b29p-16,0x1.639d83315310cp+4,-0x1.4987c8435f078p-1,-0x1.5071d84bad4e5p+5,0x1.841a1668f98fep+1,0x1.8185761b31601p+1,0x1.7ce93982501f2p+1,0x1.9fc61439c1dbcp-5,-0x1.61ed8119caa71p-7,0x1.529078ec28971p-3
6.5900,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.84303a595a7b8p+1,0x1.81af9e3f7d8e1p+1,0x1.7d00e5a5f844cp+1,0x1.844ff589a7f8dp+1,0x1.81b5fbf235d0dp+1,0x1.7d34fdbed5906p+1,0x1.1e8b9aa04560cp-7,-0x1.c22fc6ac34b1ep-8,-0x1.5aae50212def9p-9,0x1.0a5f7ep-6,-0x1.472ab4p-7,-0x1.dd5924p-16,0x1.0dc1be3ce7fccp-5,0x1.030e8d62dd2f4p-4,0x1.29606a03c118p-5,0x1.b9b34e90979b7p-5,0x1.3c235f7a5fb48p-4,0x1.0b96be9fcf233p-4,-0x1.b30efeaadffcfp-8,0x1.9d570f18fa6a4p-8,-0x1.5cbad3fed6c0bp-12,-0x1.9760079c9d4aap-8,0x1.af487abbb61fp-8,0x1.796eba9148da9p-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.1d956a0eb4589p-15,-0x1.3aaccd63b2187p-15,0x1.2d37b46b9128cp-20,0x1.213d73fce183ap+2,0x1.8b475662d4p-17,-0x1.161f8ad9a6p-16,0x1.39cc85eadcp-20,-0x1.155a2853d8594p-4,-0x1.5f2abe609616ep-4,0x1.cec4a30bb14p-7,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3f30fcf5ee721p+3,-0x1.9c2ea441807b6p-8,0x1.b437698259ebdp-8,0x1.14ad29721586p-16,0x1.639d83315310cp+4,-0x1.4987c8435f078p-1,-0x1.5071d84bad4e5p+5,0x1.8425452ceaf9bp+1,0x1.819aae8cbe971p+1,0x1.7cf5097da471cp+1,0x1.a51dd54031b9dp-5,-0x1.4c6f3b4cd4122p-7,0x1.51dde8510028bp-3
6.5950,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.84359f80ff8a6p+1,0x1.81b9fafd7745p+1,0x1.7d06d83773394p+1,0x1.844ff589a7f8dp+1,0x1.81b5fbf235d0dp+1,0x1.7d34fdbed5906p+1,0x1.1d753f174e0b5p-7,-0x1.c01e7a1f4cefcp-8,-0x1.5adcdb0dce339p-9,0x1.09d55ap-6,-0x1.4617bp-7,-0x1.e01ed4p-16,0x1.0afbb8b6f29fbp-5,0x1.014d0efe8a83ap-4,0x1.29f47ffa7d27cp-5,0x1.b9b34e90979b7p-5,0x1.3c235f7a5fb48p-4,0x1.0b96be9fcf233p-4,-0x1.b155a5a4f9e96p-8,0x1.9b77bb4b257fep-8,-0x1.5b8bcb1c5d5a2p-12,-0x1.95f286e15d43dp-8,0x1.ad9fbd5c80221p-8,0x1.8c2c8e6b1f87dp-16,0x1.d8fbfbabb7a19p-7,-0x1.0d3f7eee640d7p-7,0x0p+0,0x1.2138cdd14d1bdp+2,0x1.1d956a0eb4589p-15,-0x1.3aaccd63b2187p-15,0x1.2d37b46b9128cp-20,0x1.213cbd4662203p+2,0x1.e0e26c52c8p-17,-0x1.3e5219bd3ep-16,0x1.3859e0a2c8p-20,-0x1.1413b965d4a9bp-4,-0x1.5dd4cec2d0285p-4,0x1.cbd3f82efdp-7,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3f30365c16112p+3,-0x1.9a754b3b9a67dp-8,0x1.b25815b485017p-8,0x1.279db799abefp-16,0x1.639d83315310cp+4,-0x1.4987c8435f078p-1,-0x1.5071d84bad4e5p+5,0x1.8425452ceaf9bp+1,0x1.819aae8cbe971p+1,0x1.7cf5097da471cp+1,0x1.a51dd54031b9dp-5,-0x1.4c6f3b4cd4122p-7,0x1.51dde8510028bp-3
6.6000,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.843af675551e9p+1,0x1.81c445c0a02bdp+1,0x1.7d0ccdbf21318p+1,0x1.845aec1e5f63ep+1,0x1.81caeaa45eb04p+1,0x1.7d408581babcep+1,0x1.1c5ffde0174e8p-7,-0x1.be0f937f1d301p-8,-0x1.5b0b492c63985p-9,0x1.094ab4p-6,-0x1.45056p-7,-0x1.e4a40cp-16,0x1.0838f6dc54565p-5,0x1.ff1a8c8f9d2fdp-5,0x1.2a87a516b526dp-5,0x1.b41fe9fad2551p-5,0x1.3897cc72369bap-4,0x1.0b9c7d5ca7c8p-4,-0x1.af3cc233bd01dp-8,0x1.995318c7ccc8ap-8,-0x1.5a5e2f12f16e6p-12,-0x1.9432521e4ea61p-8,0x1.abbaf401b9536p-8,0x1.9ecc443481305p-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.f8083c9508beap-17,0x1.426ebcddd8603p-17,0x1.2a214c705e6ap-20,0x1.213c229ca03ap+2,0x1.14ac924336p-16,-0x1.6058deb612p-16,0x1.372021faacp-20,-0x1.12cee02a52683p-4,-0x1.5c805c9644a0ap-4,0x1.c95ce7019bp-7,0x1.3333333333334p-3,0x1.3333333333334p-3,0x1.3f2f8e3f64b2dp+3,-0x1.985c67ca5d804p-8,0x1.b03373312c4a3p-8,0x1.3a7778306aabp-16,0x1.63b3793c84839p+4,-0x1.46962916c4da5p-1,-0x1.506c2ce5b3911p+5,0x1.84303a595a7b8p+1,0x1.81af9e3f7d8e1p+1,0x1.7d00e5a5f844cp+1,0x1.aa6c53aea15bfp-5,-0x1.370d53b5a1fdp-7,0x1.515df5cd883efp-3
6.6050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.84403f4711d89p+1,0x1.81ce7e9a7a156p+1,0x1.7d12c6383101fp+1,0x1.845aec1e5f63ep+1,0x1.81caeaa45eb04p+1,0x1.7d408581babcep+1,0x1.1b4c1420f63f3p-7,-0x1.bc036b80b907ep-8,-0x1.5b399c239bc74p-9,0x1.08c172p-6,-0x1.43f544p-7,-0x1.e8941ap-16,0x1.0579749e775a6p-5,0x1.fb9e62acd4d21p-5,0x1.2b1a0041e8dd9p-5,0x1.b41fe9fad2551p-5,0x1.3897cc72369bap-4,0x1.0b9c7d5ca7c8p-4,-0x1.acd2ff3e18a52p-8,0x1.96f3cb4aa34edp-8,-0x1.5931ccd39d962p-12,-0x1.9220334cc373dp-8,0x1.a99abf60623fap-8,0x1.b15ab29cd896fp-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.f8083c9508beap-17,0x1.426ebcddd8603p-17,0x1.2a214c705e6ap-20,0x1.213b9fb13bdbp+2,0x1.41e25a84cep-16,-0x1.8adf454aaep-16,0x1.359abea3a8p-20,-0x1.118bced914c62p-4,-0x1.5b2dad3c14b96p-4,0x1.c74caf54c68p-7,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.3f2efff19e8e5p+3,-0x1.95f2a4d4b9239p-8,0x1.add425b402d06p-8,0x1.4d3d9c25a82fp-16,0x1.63b3793c84839p+4,-0x1.46962916c4da5p-1,-0x1.506c2ce5b3911p+5,0x1.84303a595a7b8p+1,0x1.81af9e3f7d8e1p+1,0x1.7d00e5a5f844cp+1,0x1.aa6c53aea15bfp-5,-0x1.370d53b5a1fdp-7,0x1.515df5cd883efp-3
6.6100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.84457a06d7934p+1,0x1.81d8a59c734cdp+1,0x1.7d18c19e98b9dp+1,0x1.8465a9a6d9a35p+1,0x1.81df912a4773cp+1,0x1.7d4c1afea46c7p+1,0x1.1a39b59cfda3p-7,-0x1.b9fa4d3af875fp-8,-0x1.5b67d54f61f7bp-9,0x1.0839p-6,-0x1.42e628p-7,-0x1.ebeae2p-16,0x1.02bd2d6e37253p-5,0x1.f8259bd2a169dp-5,0x1.2babb265891d1p-5,0x1.ae99ca6fcfe69p-5,0x1.35132e8052fc6p-4,0x1.0ba8094f45fd4p-4,-0x1.aa045261f49d5p-8,0x1.944b2bb469083p-8,-0x1.5806ede6b75c1p-12,-0x1.8fb2fa9945e9cp-8,0x1.a7386b6b7eb9dp-8,0x1.c3d5d0f69e3dep-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.5f03bb3f92241p-17,0x1.5d662f949ecc5p-18,0x1.274d9ee93cf9ap-20,0x1.213b30df11217p+2,0x1.68275947cep-16,-0x1.aede68f058p-16,0x1.345122839p-20,-0x1.104aaff8a7683p-4,-0x1.59dcfb72bc7bp-4,0x1.c5937219afcp-7,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.3f2e877c7b3f1p+3,-0x1.9323f7f8951bcp-8,0x1.ab2b861dc889cp-8,0x1.5feb8af40bdp-16,0x1.63b3793c84839p+4,-0x1.46962916c4da5p-1,-0x1.506c2ce5b3911p+5,0x1.843af675551e9p+1,0x1.81c445c0a02bdp+1,0x1.7d0ccdbf21318p+1,0x1.afaee2e70fec6p-5,-0x1.21d6cc84b9b83p-7,0x1.5102482b185f6p-3
6.6150,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.844aa6c530d1dp+1,0x1.81e2bad7e3086p+1,0x1.7d1ebfeef6eaap+1,0x1.8465a9a6d9a35p+1,0x1.81df912a4773cp+1,0x1.7d4c1afea46c7p+1,0x1.192922ead9d51p-7,-0x1.b7f49685e458ap-8,-0x1.5b95f664dda05p-9,0x1.07b232p-6,-0x1.41d9a4p-7,-0x1.eeb1eep-16,0x1.00041c4f91a19p-5,0x1.f4b032e885edbp-5,0x1.2c3cd756d9036p-5,0x1.ae99ca6fcfe69p-5,0x1.35132e8052fc6p-4,0x1.0ba8094f45fd4p-4,-0x1.a6e039b1fca97p-8,0x1.91647b7697114p-8,-0x1.56dd5c97f7734p-12,-0x1.8ced5bbdb41dbp-8,0x1.a495e5395cfdp-8,0x1.d63e55524ba61p-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.5f03bb3f92241p-17,0x1.5d662f949ecc5p-18,0x1.274d9ee93cf9ap-20,0x1.2131b7c2e8a6ep+2,0x1.0a2ca91abp-16,-0x1.53f91099a8p-16,0x1.32c0c8c7e4p-20,-0x1.0f033179b8ea7p-4,-0x1.5883b92a6f9acp-4,0x1.9c8c3ee21d4p-7,0x1.3333333333334p-3,0x1.3333333333333p-3,0x1.3f243b7f441ep+3,-0x1.8fffdf489d27ep-8,0x1.a844d5dff692dp-8,0x1.72849fe00a5dp-16,0x1.63b3793c84839p+4,-0x1.46962916c4da5p-1,-0x1.506c2ce5b3911p+5,0x1.843af675551e9p+1,0x1.81c445c0a02bdp+1,0x1.7d0ccdbf21318p+1,0x1.afaee2e70fec6p-5,-0x1.21d6cc84b9b83p-7,0x1.5102482b185f6p-3
6.6200,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.844fc5928e923p+1,0x1.81ecbe5e06673p+1,0x1.7d24c12678a75p+1,0x1.84702ea9af362p+1,0x1.81f3f011045e6p+1,0x1.7d57bd7f5b3e3p+1,0x1.181a92b6cd85dp-7,-0x1.b5f296d16d0bfp-8,-0x1.5bc400cad4d29p-9,0x1.072af4p-6,-0x1.40cde6p-7,-0x1.f3381ap-16,0x1.fa9ca326f17bep-6,0x1.f13e3ddb4c7e1p-5,0x1.2cc0db4202a65p-5,0x1.a920d04868033p-5,0x1.319577251bbe2p-4,0x1.0ba2e1f0e52e4p-4,-0x1.a48de7ed61639p-8,0x1.8f1a82438a79bp-8,-0x1.55b55dd916185p-12,-0x1.8a6021bd3de83p-8,0x1.a21e665fc1abcp-8,0x1.e88657af63cdbp-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.a4836d434883bp-18,0x1.29a714bca005dp-20,0x1.24e2637d8a202p-20,0x1.2129b2f337f98p+2,0x1.753ed7645p-17,-0x1.0707fd4f38p-16,0x1.316de5184p-20,-0x1.0dbf6c2c06b2p-4,-0x1.572ebcf21c25cp-4,0x1.79d72c89bf4p-7,0x1.3333333333332p-3,0x1.3333333333334p-3,0x1.3f1b842e3629ep+3,-0x1.8dad8d8401e2p-8,0x1.a5fadcace9fb4p-8,0x1.85048bce200cp-16,0x1.63c8fa8a864a9p+4,-0x1.43b2fb7474faap-1,-0x1.50669ed474964p+5,0x1.84457a06d7934p+1,0x1.81d8a59c734cdp+1,0x1.7d18c19e98b9dp+1,0x1.b4e283dc1124fp-5,-0x1.0cdcce57db232p-7,0x1.50c09770bb643p-3
6.6250,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8454d67fb55c5p+1,0x1.81f6b0408acap+1,0x1.7d2ac501e57e6p+1,0x1.84702ea9af362p+1,0x1.81f3f011045e6p+1,0x1.7d57bd7f5b3e3p+1,0x1.170d7ebdcbb28p-7,-0x1.b3f3858636c9ap-8,-0x1.5bf1f12418665p-9,0x1.06a4e2p-6,-0x1.3fc404p-7,-0x1.f729acp-16,0x1.f537876380b5cp-6,0x1.edcfb1ba285efp-5,0x1.2d39c3f41a3fbp-5,0x1.a920d04868033p-5,0x1.319577251bbe2p-4,0x1.0ba2e1f0e52e4p-4,-0x1.a2ed28b3867fbp-8,0x1.8d55311dc9f5p-8,-0x1.548eb1aec816dp-12,-0x1.8845fefaf4432p-8,0x1.9ffd6105b1dfep-8,0x1.fabb00d41d1c1p-16,0x1.c8204d0004b21p-7,-0x1.fae2969503f73p-8,0x0p+0,0x1.20fd7bfd6a46dp+2,-0x1.a4836d434883bp-18,0x1.29a714bca005dp-20,0x1.24e2637d8a202p-20,0x1.2122e94867a5bp+2,0x1.060eee17b4p-17,-0x1.a27b8e9614p-17,0x1.2fdfeef63cp-20,-0x1.0c7eaa78e6a6fp-4,-0x1.55dd1984062a5p-4,0x1.5c7bd27fbdp-7,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3f14236969fb5p+3,-0x1.8c0cce4a26fe2p-8,0x1.a4358b8729769p-8,0x1.976f4e730024p-16,0x1.63c8fa8a864a9p+4,-0x1.43b2fb7474faap-1,-0x1.50669ed474964p+5,0x1.84457a06d7934p+1,0x1.81d8a59c734cdp+1,0x1.7d18c19e98b9dp+1,0x1.b4e283dc1124fp-5,-0x1.0cdcce57db232p-7,0x1.50c09770bb643p-3
